'global_time':1.996555, 'hit_distance':3.315123 
'global_time':18.77229, 'hit_distance':3.854735 
'global_time':18.7846, 'hit_distance':3.837227 
'global_time':18.7846, 'hit_distance':3.854214 
'global_time':18.79639, 'hit_distance':3.783472 
'global_time':18.79639, 'hit_distance':3.85161 
'global_time':18.80921, 'hit_distance':3.602098 
'global_time':18.80921, 'hit_distance':3.840321 
'global_time':18.81941, 'hit_distance':3.823656 
'global_time':18.83123, 'hit_distance':3.510385 
'global_time':18.83123, 'hit_distance':3.800937 
'global_time':18.84358, 'hit_distance':3.498328 
'global_time':18.84358, 'hit_distance':3.776204 
'global_time':18.85685, 'hit_distance':3.509435 
'global_time':18.85685, 'hit_distance':3.751772 
'global_time':18.86835, 'hit_distance':3.544036 
'global_time':18.86835, 'hit_distance':3.729661 
'global_time':18.88088, 'hit_distance':3.544785 
'global_time':18.88088, 'hit_distance':3.708789 
'global_time':18.89467, 'hit_distance':3.502784 
'global_time':18.89467, 'hit_distance':3.685812 
'global_time':18.90629, 'hit_distance':3.510448 
'global_time':18.90629, 'hit_distance':3.66461 
'global_time':18.91865, 'hit_distance':3.519884 
'global_time':18.91865, 'hit_distance':3.645676 
'global_time':18.93003, 'hit_distance':3.523223 
'global_time':18.93003, 'hit_distance':3.627566 
'global_time':18.94251, 'hit_distance':3.516744 
'global_time':18.95372, 'hit_distance':3.503708 
'global_time':18.96638, 'hit_distance':3.498515 
'global_time':18.97807, 'hit_distance':3.508331 
'global_time':18.98959, 'hit_distance':3.486789 
'global_time':19.00343, 'hit_distance':3.487443 
'global_time':19.01713, 'hit_distance':3.488249 
'global_time':19.02813, 'hit_distance':3.499567 
'global_time':19.04062, 'hit_distance':3.508961 
'global_time':19.05125, 'hit_distance':3.508098 
'global_time':19.06216, 'hit_distance':3.510211 
'global_time':19.07458, 'hit_distance':3.511147 
'global_time':19.08846, 'hit_distance':3.513413 
'global_time':19.10052, 'hit_distance':3.515146 
'global_time':19.10052, 'hit_distance':3.496772 
'global_time':19.11353, 'hit_distance':3.509701 
'global_time':19.11353, 'hit_distance':3.496667 
'global_time':19.12671, 'hit_distance':3.509153 
'global_time':19.12671, 'hit_distance':3.497023 
'global_time':19.13934, 'hit_distance':3.517464 
'global_time':19.13934, 'hit_distance':3.497818 
'global_time':19.1501, 'hit_distance':3.570881 
'global_time':19.1501, 'hit_distance':3.501033 
'global_time':19.16037, 'hit_distance':3.582581 
'global_time':19.16037, 'hit_distance':3.504584 
'global_time':19.17252, 'hit_distance':3.569797 
'global_time':19.17252, 'hit_distance':3.508007 
'global_time':19.18596, 'hit_distance':3.552643 
'global_time':19.18596, 'hit_distance':3.508602 
'global_time':19.19835, 'hit_distance':3.526566 
'global_time':19.19835, 'hit_distance':3.50895 
'global_time':19.2106, 'hit_distance':3.520892 
'global_time':19.2106, 'hit_distance':3.508856 
'global_time':19.22385, 'hit_distance':3.515826 
'global_time':19.22385, 'hit_distance':3.507785 
'global_time':19.23541, 'hit_distance':3.521715 
'global_time':19.23541, 'hit_distance':3.507004 
'global_time':19.24717, 'hit_distance':3.520633 
'global_time':19.24717, 'hit_distance':3.507309 
'global_time':19.25891, 'hit_distance':3.523959 
'global_time':19.25891, 'hit_distance':3.50737 
'global_time':19.27069, 'hit_distance':3.523052 
'global_time':19.27069, 'hit_distance':3.507462 
'global_time':19.2834, 'hit_distance':3.528736 
'global_time':19.2834, 'hit_distance':3.507517 
'global_time':19.29365, 'hit_distance':3.515966 
'global_time':19.29365, 'hit_distance':3.507546 
'global_time':19.30605, 'hit_distance':3.54123 
'global_time':19.30605, 'hit_distance':3.508785 
'global_time':19.31735, 'hit_distance':3.560126 
'global_time':19.31735, 'hit_distance':3.510317 
'global_time':19.32995, 'hit_distance':3.550557 
'global_time':19.32995, 'hit_distance':3.511315 
'global_time':19.34219, 'hit_distance':3.559283 
'global_time':19.34219, 'hit_distance':3.514616 
'global_time':19.35419, 'hit_distance':3.546107 
'global_time':19.35419, 'hit_distance':3.517555 
'global_time':19.36718, 'hit_distance':3.557868 
'global_time':19.36718, 'hit_distance':3.521055 
'global_time':19.38411, 'hit_distance':3.518271 
'global_time':19.38411, 'hit_distance':3.522595 
'global_time':19.39546, 'hit_distance':3.550663 
'global_time':19.39546, 'hit_distance':3.524705 
'global_time':19.40746, 'hit_distance':3.53103 
'global_time':19.40746, 'hit_distance':3.526144 
'global_time':19.41992, 'hit_distance':3.534381 
'global_time':19.41992, 'hit_distance':3.527967 
'global_time':19.4311, 'hit_distance':3.532516 
'global_time':19.4311, 'hit_distance':3.529554 
'global_time':19.44373, 'hit_distance':3.52648 
'global_time':19.44373, 'hit_distance':3.531158 
'global_time':19.45561, 'hit_distance':3.537397 
'global_time':19.45561, 'hit_distance':3.5329 
'global_time':19.46896, 'hit_distance':3.535198 
'global_time':19.48105, 'hit_distance':3.536655 
'global_time':19.49357, 'hit_distance':3.565945 
'global_time':19.49357, 'hit_distance':3.537432 
'global_time':19.508, 'hit_distance':3.570823 
'global_time':19.508, 'hit_distance':3.536764 
'global_time':19.51939, 'hit_distance':3.563825 
'global_time':19.51939, 'hit_distance':3.535648 
'global_time':19.53074, 'hit_distance':3.550578 
'global_time':19.53074, 'hit_distance':3.534589 
'global_time':19.54218, 'hit_distance':3.562594 
'global_time':19.54218, 'hit_distance':3.534366 
'global_time':19.55771, 'hit_distance':3.556931 
'global_time':19.55771, 'hit_distance':3.534891 
'global_time':19.56896, 'hit_distance':3.569304 
'global_time':19.56896, 'hit_distance':3.536262 
'global_time':19.58222, 'hit_distance':3.572879 
'global_time':19.58222, 'hit_distance':3.537869 
'global_time':19.59355, 'hit_distance':3.552629 
'global_time':19.59355, 'hit_distance':3.538865 
'global_time':19.60693, 'hit_distance':3.55331 
'global_time':19.60693, 'hit_distance':3.540249 
'global_time':19.61866, 'hit_distance':3.555116 
'global_time':19.61866, 'hit_distance':3.541451 
'global_time':19.6289, 'hit_distance':3.552033 
'global_time':19.6289, 'hit_distance':3.542691 
'global_time':19.6398, 'hit_distance':3.547602 
'global_time':19.6398, 'hit_distance':3.543704 
'global_time':19.6522, 'hit_distance':3.546942 
'global_time':19.6522, 'hit_distance':3.545356 
'global_time':19.66385, 'hit_distance':3.55018 
'global_time':19.66385, 'hit_distance':3.54604 
'global_time':19.67517, 'hit_distance':3.546357 
'global_time':19.67517, 'hit_distance':3.545811 
'global_time':19.6871, 'hit_distance':3.539586 
'global_time':19.6871, 'hit_distance':3.545902 
'global_time':19.70081, 'hit_distance':3.425968 
'global_time':19.70081, 'hit_distance':3.540022 
'global_time':19.71361, 'hit_distance':3.407192 
'global_time':19.71361, 'hit_distance':3.532778 
'global_time':19.72637, 'hit_distance':3.408671 
'global_time':19.72637, 'hit_distance':3.522034 
'global_time':19.73851, 'hit_distance':3.430158 
'global_time':19.73851, 'hit_distance':3.512042 
'global_time':19.75104, 'hit_distance':3.499274 
'global_time':19.76164, 'hit_distance':3.487492 
'global_time':19.77413, 'hit_distance':3.476196 
'global_time':19.78645, 'hit_distance':3.465872 
'global_time':19.79965, 'hit_distance':3.456283 
'global_time':19.81126, 'hit_distance':3.446896 
'global_time':19.86001, 'hit_distance':3.651243 
'global_time':19.87371, 'hit_distance':3.687777 
'global_time':19.88681, 'hit_distance':3.672555 
'global_time':19.8987, 'hit_distance':3.662927 
'global_time':19.91047, 'hit_distance':3.672045 
'global_time':19.92033, 'hit_distance':3.679391 
'global_time':19.93314, 'hit_distance':3.676573 
'global_time':19.93314, 'hit_distance':3.414302 
'global_time':19.94485, 'hit_distance':3.686074 
'global_time':19.94485, 'hit_distance':3.421471 
'global_time':19.95638, 'hit_distance':3.672544 
'global_time':19.95638, 'hit_distance':3.429939 
'global_time':19.96944, 'hit_distance':3.703891 
'global_time':19.97882, 'hit_distance':3.674798 
'global_time':19.98911, 'hit_distance':3.704691 
'global_time':20.00099, 'hit_distance':3.731965 
'global_time':20.01378, 'hit_distance':3.724396 
'global_time':20.02621, 'hit_distance':3.711548 
'global_time':20.03638, 'hit_distance':3.724756 
'global_time':20.05144, 'hit_distance':3.725751 
'global_time':20.06159, 'hit_distance':3.763951 
'global_time':20.07489, 'hit_distance':3.769034 
'global_time':20.08507, 'hit_distance':3.739507 
'global_time':20.08507, 'hit_distance':3.712891 
'global_time':20.09792, 'hit_distance':3.764212 
'global_time':20.09792, 'hit_distance':3.634578 
'global_time':20.11236, 'hit_distance':3.767729 
'global_time':20.11236, 'hit_distance':3.638948 
'global_time':20.12458, 'hit_distance':3.741377 
'global_time':20.12458, 'hit_distance':3.650215 
'global_time':20.13639, 'hit_distance':3.756654 
'global_time':20.13639, 'hit_distance':3.665296 
'global_time':20.14803, 'hit_distance':3.723249 
'global_time':20.14803, 'hit_distance':3.679004 
'global_time':20.16102, 'hit_distance':3.76976 
'global_time':20.16102, 'hit_distance':3.695158 
'global_time':20.17333, 'hit_distance':3.732844 
'global_time':20.17333, 'hit_distance':3.703084 
'global_time':20.18643, 'hit_distance':3.742868 
'global_time':20.18643, 'hit_distance':3.709927 
'global_time':20.19998, 'hit_distance':3.759067 
'global_time':20.19998, 'hit_distance':3.71522 
'global_time':20.21228, 'hit_distance':3.771411 
'global_time':20.21228, 'hit_distance':3.719501 
'global_time':20.22453, 'hit_distance':3.704073 
'global_time':20.22453, 'hit_distance':3.720101 
'global_time':20.23583, 'hit_distance':3.71624 
'global_time':20.23583, 'hit_distance':3.721692 
'global_time':20.24861, 'hit_distance':3.706932 
'global_time':20.24861, 'hit_distance':3.723344 
'global_time':20.26006, 'hit_distance':3.691667 
'global_time':20.26006, 'hit_distance':3.724394 
'global_time':20.27252, 'hit_distance':3.728463 
'global_time':20.27252, 'hit_distance':3.725958 
'global_time':20.28362, 'hit_distance':3.721017 
'global_time':20.28362, 'hit_distance':3.727624 
'global_time':20.29896, 'hit_distance':3.737348 
'global_time':20.29896, 'hit_distance':3.729474 
'global_time':20.30982, 'hit_distance':3.710365 
'global_time':20.30982, 'hit_distance':3.730955 
'global_time':20.32122, 'hit_distance':3.715257 
'global_time':20.32122, 'hit_distance':3.731421 
'global_time':20.33249, 'hit_distance':3.699081 
'global_time':20.33249, 'hit_distance':3.732304 
'global_time':20.34463, 'hit_distance':3.707294 
'global_time':20.34463, 'hit_distance':3.732482 
'global_time':20.35598, 'hit_distance':3.71724 
'global_time':20.35598, 'hit_distance':3.732083 
'global_time':20.36819, 'hit_distance':3.716196 
'global_time':20.36819, 'hit_distance':3.731845 
'global_time':20.37907, 'hit_distance':3.70927 
'global_time':20.37907, 'hit_distance':3.731913 
'global_time':20.39207, 'hit_distance':3.596807 
'global_time':20.39207, 'hit_distance':3.726879 
'global_time':20.40216, 'hit_distance':3.717872 
'global_time':20.41363, 'hit_distance':3.700212 
'global_time':20.42612, 'hit_distance':3.385347 
'global_time':20.42612, 'hit_distance':3.679749 
'global_time':20.43785, 'hit_distance':3.370755 
'global_time':20.43785, 'hit_distance':3.657858 
'global_time':20.44909, 'hit_distance':3.370409 
'global_time':20.44909, 'hit_distance':3.63088 
'global_time':20.45952, 'hit_distance':3.37441 
'global_time':20.45952, 'hit_distance':3.604601 
'global_time':20.47098, 'hit_distance':3.370412 
'global_time':20.47098, 'hit_distance':3.601624 
'global_time':20.56381, 'hit_distance':3.393545 
'global_time':20.57581, 'hit_distance':3.38143 
'global_time':20.58733, 'hit_distance':3.372247 
'global_time':20.59877, 'hit_distance':3.74023 
'global_time':20.59877, 'hit_distance':3.366012 
'global_time':20.61084, 'hit_distance':3.72168 
'global_time':20.61084, 'hit_distance':3.362692 
'global_time':20.62469, 'hit_distance':3.362445 
'global_time':20.63642, 'hit_distance':3.364937 
'global_time':20.64862, 'hit_distance':3.370413 
'global_time':20.65967, 'hit_distance':3.378496 
'global_time':20.67232, 'hit_distance':3.389616 
'global_time':20.68357, 'hit_distance':3.750221 
'global_time':20.68357, 'hit_distance':3.404707 
'global_time':20.69485, 'hit_distance':3.836972 
'global_time':20.69485, 'hit_distance':3.424238 
'global_time':20.70607, 'hit_distance':3.870157 
'global_time':20.71986, 'hit_distance':3.901993 
'global_time':20.73186, 'hit_distance':3.914511 
'global_time':20.74215, 'hit_distance':3.923427 
'global_time':20.75249, 'hit_distance':3.960036 
'global_time':20.76414, 'hit_distance':3.939796 
'global_time':20.77588, 'hit_distance':3.920704 
'global_time':20.78633, 'hit_distance':3.913552 
'global_time':20.78633, 'hit_distance':3.743974 
'global_time':20.79857, 'hit_distance':3.901293 
'global_time':20.79857, 'hit_distance':3.670396 
'global_time':20.80943, 'hit_distance':3.906639 
'global_time':20.80943, 'hit_distance':3.696419 
'global_time':20.82423, 'hit_distance':3.88743 
'global_time':20.82423, 'hit_distance':3.714676 
'global_time':20.83647, 'hit_distance':3.93365 
'global_time':20.83647, 'hit_distance':3.73145 
'global_time':20.84751, 'hit_distance':3.919801 
'global_time':20.84751, 'hit_distance':3.746359 
'global_time':20.86008, 'hit_distance':3.893955 
'global_time':20.86008, 'hit_distance':3.759799 
'global_time':20.87228, 'hit_distance':3.907343 
'global_time':20.87228, 'hit_distance':3.772601 
'global_time':20.88282, 'hit_distance':3.914965 
'global_time':20.88282, 'hit_distance':3.783046 
'global_time':20.89371, 'hit_distance':3.910519 
'global_time':20.89371, 'hit_distance':3.793324 
'global_time':20.90699, 'hit_distance':3.882826 
'global_time':20.90699, 'hit_distance':3.802802 
'global_time':20.91889, 'hit_distance':3.903569 
'global_time':20.91889, 'hit_distance':3.812432 
'global_time':20.93027, 'hit_distance':3.885293 
'global_time':20.93027, 'hit_distance':3.821909 
'global_time':20.94279, 'hit_distance':3.882447 
'global_time':20.94279, 'hit_distance':3.830692 
'global_time':20.95669, 'hit_distance':3.902315 
'global_time':20.95669, 'hit_distance':3.839923 
'global_time':20.96829, 'hit_distance':3.869641 
'global_time':20.96829, 'hit_distance':3.849885 
'global_time':20.98016, 'hit_distance':3.814272 
'global_time':20.98016, 'hit_distance':3.857783 
'global_time':20.99171, 'hit_distance':3.891906 
'global_time':20.99171, 'hit_distance':3.869463 
'global_time':21.00413, 'hit_distance':3.858716 
'global_time':21.00413, 'hit_distance':3.87966 
'global_time':21.0185, 'hit_distance':3.826598 
'global_time':21.0185, 'hit_distance':3.887615 
'global_time':21.03099, 'hit_distance':3.809351 
'global_time':21.03099, 'hit_distance':3.890095 
'global_time':21.0436, 'hit_distance':3.810348 
'global_time':21.0436, 'hit_distance':3.889178 
'global_time':21.05722, 'hit_distance':3.823544 
'global_time':21.05722, 'hit_distance':3.887619 
'global_time':21.06831, 'hit_distance':3.820005 
'global_time':21.06831, 'hit_distance':3.884816 
'global_time':21.08028, 'hit_distance':3.804868 
'global_time':21.08028, 'hit_distance':3.881083 
'global_time':21.09291, 'hit_distance':3.821567 
'global_time':21.09291, 'hit_distance':3.877729 
'global_time':21.105, 'hit_distance':3.813111 
'global_time':21.105, 'hit_distance':3.872797 
'global_time':21.11832, 'hit_distance':3.821183 
'global_time':21.11832, 'hit_distance':3.868865 
'global_time':21.13055, 'hit_distance':3.825952 
'global_time':21.13055, 'hit_distance':3.865525 
'global_time':21.14407, 'hit_distance':3.812252 
'global_time':21.14407, 'hit_distance':3.862034 
'global_time':21.15665, 'hit_distance':3.585109 
'global_time':21.15665, 'hit_distance':3.847368 
'global_time':21.16788, 'hit_distance':3.829728 
'global_time':21.17877, 'hit_distance':3.80766 
'global_time':21.19124, 'hit_distance':3.379682 
'global_time':21.19124, 'hit_distance':3.778362 
'global_time':21.20278, 'hit_distance':3.372731 
'global_time':21.20278, 'hit_distance':3.749162 
'global_time':21.21481, 'hit_distance':3.375793 
'global_time':21.21481, 'hit_distance':3.722569 
'global_time':21.22531, 'hit_distance':3.374556 
'global_time':21.22531, 'hit_distance':3.696474 
'global_time':21.2373, 'hit_distance':3.371381 
'global_time':21.2373, 'hit_distance':3.670693 
'global_time':21.24895, 'hit_distance':3.372598 
'global_time':21.24895, 'hit_distance':3.64631 
'global_time':21.25989, 'hit_distance':3.376192 
'global_time':21.25989, 'hit_distance':3.675083 
'global_time':21.27156, 'hit_distance':3.376594 
'global_time':21.28472, 'hit_distance':3.373128 
'global_time':21.29661, 'hit_distance':3.374259 
'global_time':21.30904, 'hit_distance':3.372304 
'global_time':21.31922, 'hit_distance':3.372793 
'global_time':21.333, 'hit_distance':3.372228 
'global_time':21.34318, 'hit_distance':3.372126 
'global_time':21.35365, 'hit_distance':3.372099 
'global_time':21.36619, 'hit_distance':3.371382 
'global_time':21.37871, 'hit_distance':3.370841 
'global_time':21.39042, 'hit_distance':3.370781 
'global_time':21.40158, 'hit_distance':3.369644 
'global_time':21.41189, 'hit_distance':3.37045 
'global_time':21.42463, 'hit_distance':3.366073 
'global_time':21.42463, 'hit_distance':3.413091 
'global_time':21.43635, 'hit_distance':3.370652 
'global_time':21.43635, 'hit_distance':3.403681 
'global_time':21.44768, 'hit_distance':3.394299 
'global_time':21.4592, 'hit_distance':3.38627 
'global_time':21.4714, 'hit_distance':3.378982 
'global_time':21.48293, 'hit_distance':3.373264 
'global_time':21.49645, 'hit_distance':3.370298 
'global_time':21.50887, 'hit_distance':3.368875 
'global_time':21.52065, 'hit_distance':3.368783 
'global_time':21.53159, 'hit_distance':3.36953 
'global_time':21.54251, 'hit_distance':3.370801 
'global_time':21.55431, 'hit_distance':3.37265 
'global_time':21.56753, 'hit_distance':3.375044 
'global_time':21.57912, 'hit_distance':3.377699 
'global_time':21.59041, 'hit_distance':3.380751 
'global_time':21.60114, 'hit_distance':3.3844 
'global_time':21.61513, 'hit_distance':3.388334 
'global_time':21.64862, 'hit_distance':3.4885 
'global_time':21.77605, 'hit_distance':3.385802 
'global_time':21.78844, 'hit_distance':3.37564 
'global_time':21.80186, 'hit_distance':3.377155 
'global_time':21.81425, 'hit_distance':3.37842 
'global_time':21.82615, 'hit_distance':3.376682 
'global_time':21.83666, 'hit_distance':3.376608 
'global_time':21.84929, 'hit_distance':3.373535 
'global_time':21.85967, 'hit_distance':3.373825 
'global_time':21.87167, 'hit_distance':3.372387 
'global_time':21.88298, 'hit_distance':3.372612 
'global_time':21.89479, 'hit_distance':3.372305 
'global_time':21.90436, 'hit_distance':3.373137 
'global_time':21.91635, 'hit_distance':3.373297 
'global_time':21.93273, 'hit_distance':3.372908 
'global_time':21.94605, 'hit_distance':3.373953 
'global_time':21.95781, 'hit_distance':3.374118 
'global_time':21.96828, 'hit_distance':3.373824 
'global_time':21.96828, 'hit_distance':3.402989 
'global_time':21.98297, 'hit_distance':3.374269 
'global_time':21.98297, 'hit_distance':3.399542 
'global_time':21.99319, 'hit_distance':3.374825 
'global_time':21.99319, 'hit_distance':3.396174 
'global_time':22.00421, 'hit_distance':3.376145 
'global_time':22.00421, 'hit_distance':3.393038 
'global_time':22.01458, 'hit_distance':3.376437 
'global_time':22.01458, 'hit_distance':3.390321 
'global_time':22.02595, 'hit_distance':3.376755 
'global_time':22.02595, 'hit_distance':3.387562 
'global_time':22.04231, 'hit_distance':3.376557 
'global_time':22.04231, 'hit_distance':3.385207 
'global_time':22.05405, 'hit_distance':3.377612 
'global_time':22.05405, 'hit_distance':3.38294 
'global_time':22.06588, 'hit_distance':3.377324 
'global_time':22.06588, 'hit_distance':3.380815 
'global_time':22.07736, 'hit_distance':3.377092 
'global_time':22.07736, 'hit_distance':3.378831 
'global_time':22.08975, 'hit_distance':3.37653 
'global_time':22.08975, 'hit_distance':3.376803 
'global_time':22.1022, 'hit_distance':3.376925 
'global_time':22.1022, 'hit_distance':3.375297 
'global_time':22.11487, 'hit_distance':3.377091 
'global_time':22.11487, 'hit_distance':3.374529 
'global_time':22.12659, 'hit_distance':3.377599 
'global_time':22.12659, 'hit_distance':3.374119 
'global_time':22.13883, 'hit_distance':3.377968 
'global_time':22.13883, 'hit_distance':3.374175 
'global_time':22.14921, 'hit_distance':3.377897 
'global_time':22.14921, 'hit_distance':3.374095 
'global_time':22.16018, 'hit_distance':3.37786 
'global_time':22.16018, 'hit_distance':3.374044 
'global_time':22.17117, 'hit_distance':3.378152 
'global_time':22.17117, 'hit_distance':3.374149 
'global_time':22.18239, 'hit_distance':3.378116 
'global_time':22.18239, 'hit_distance':3.374197 
'global_time':22.19374, 'hit_distance':3.377829 
'global_time':22.19374, 'hit_distance':3.374384 
'global_time':22.20645, 'hit_distance':3.378188 
'global_time':22.20645, 'hit_distance':3.374494 
'global_time':22.21858, 'hit_distance':3.378278 
'global_time':22.21858, 'hit_distance':3.374773 
'global_time':22.23016, 'hit_distance':3.378481 
'global_time':22.23016, 'hit_distance':3.375037 
'global_time':22.24146, 'hit_distance':3.37879 
'global_time':22.24146, 'hit_distance':3.375315 
'global_time':22.25243, 'hit_distance':3.378693 
'global_time':22.25243, 'hit_distance':3.375524 
'global_time':22.26422, 'hit_distance':3.378959 
'global_time':22.26422, 'hit_distance':3.375706 
'global_time':22.27421, 'hit_distance':3.379421 
'global_time':22.27421, 'hit_distance':3.375931 
'global_time':22.28501, 'hit_distance':3.378121 
'global_time':22.28501, 'hit_distance':3.376039 
'global_time':22.297, 'hit_distance':3.409603 
'global_time':22.297, 'hit_distance':3.376278 
'global_time':22.31045, 'hit_distance':3.445532 
'global_time':22.31045, 'hit_distance':3.376814 
'global_time':22.32264, 'hit_distance':3.378244 
'global_time':22.33131, 'hit_distance':3.380074 
'global_time':22.34171, 'hit_distance':3.382874 
'global_time':22.35494, 'hit_distance':3.775453 
'global_time':22.35494, 'hit_distance':3.385873 
'global_time':22.3679, 'hit_distance':3.959767 
'global_time':22.3679, 'hit_distance':3.390837 
'global_time':22.38107, 'hit_distance':3.95549 
'global_time':22.38107, 'hit_distance':3.397052 
'global_time':22.39215, 'hit_distance':3.957791 
'global_time':22.39215, 'hit_distance':3.404587 
'global_time':22.40551, 'hit_distance':3.879877 
'global_time':22.40551, 'hit_distance':3.412664 
'global_time':22.41831, 'hit_distance':3.864341 
'global_time':22.43026, 'hit_distance':3.857977 
'global_time':22.44192, 'hit_distance':3.900727 
'global_time':22.45372, 'hit_distance':3.908991 
'global_time':22.46481, 'hit_distance':3.891423 
'global_time':22.47508, 'hit_distance':3.865635 
'global_time':22.48628, 'hit_distance':3.875098 
'global_time':22.49904, 'hit_distance':3.885672 
'global_time':22.51335, 'hit_distance':3.863406 
'global_time':22.52546, 'hit_distance':3.884372 
'global_time':22.53664, 'hit_distance':3.895438 
'global_time':22.54884, 'hit_distance':3.919682 
'global_time':22.55953, 'hit_distance':3.930742 
'global_time':22.57134, 'hit_distance':3.923643 
'global_time':22.58374, 'hit_distance':3.883362 
'global_time':22.59331, 'hit_distance':3.863897 
'global_time':22.60478, 'hit_distance':3.861509 
'global_time':22.61658, 'hit_distance':3.877975 
'global_time':22.61658, 'hit_distance':3.779905 
'global_time':22.62641, 'hit_distance':3.871814 
'global_time':22.62641, 'hit_distance':3.812515 
'global_time':22.64111, 'hit_distance':3.862098 
'global_time':22.64111, 'hit_distance':3.838 
'global_time':22.65294, 'hit_distance':3.864692 
'global_time':22.65294, 'hit_distance':3.860577 
'global_time':22.66546, 'hit_distance':3.857681 
'global_time':22.66546, 'hit_distance':3.874079 
'global_time':22.67603, 'hit_distance':3.850686 
'global_time':22.67603, 'hit_distance':3.881978 
'global_time':22.68954, 'hit_distance':3.846308 
'global_time':22.68954, 'hit_distance':3.885032 
'global_time':22.70117, 'hit_distance':3.838803 
'global_time':22.70117, 'hit_distance':3.887511 
'global_time':22.71344, 'hit_distance':3.862157 
'global_time':22.71344, 'hit_distance':3.88442 
'global_time':22.72541, 'hit_distance':3.8692 
'global_time':22.72541, 'hit_distance':3.881581 
'global_time':22.73767, 'hit_distance':3.905952 
'global_time':22.73767, 'hit_distance':3.880035 
'global_time':22.74984, 'hit_distance':3.884231 
'global_time':22.74984, 'hit_distance':3.880281 
'global_time':22.76075, 'hit_distance':3.886414 
'global_time':22.76075, 'hit_distance':3.880959 
'global_time':22.77141, 'hit_distance':3.897469 
'global_time':22.77141, 'hit_distance':3.882321 
'global_time':22.7822, 'hit_distance':3.904644 
'global_time':22.7822, 'hit_distance':3.882523 
'global_time':22.79257, 'hit_distance':3.896085 
'global_time':22.79257, 'hit_distance':3.882065 
'global_time':22.8045, 'hit_distance':3.942961 
'global_time':22.8045, 'hit_distance':3.883859 
'global_time':22.81614, 'hit_distance':3.88952 
'global_time':22.81614, 'hit_distance':3.884633 
'global_time':22.828, 'hit_distance':3.895216 
'global_time':22.828, 'hit_distance':3.885174 
'global_time':22.83996, 'hit_distance':3.767056 
'global_time':22.83996, 'hit_distance':3.880709 
'global_time':22.85178, 'hit_distance':3.795919 
'global_time':22.85178, 'hit_distance':3.87825 
'global_time':22.86327, 'hit_distance':3.798694 
'global_time':22.86327, 'hit_distance':3.875167 
'global_time':22.87647, 'hit_distance':3.813739 
'global_time':22.87647, 'hit_distance':3.87217 
'global_time':22.88918, 'hit_distance':3.858548 
'global_time':22.90153, 'hit_distance':3.842949 
'global_time':22.91467, 'hit_distance':3.515051 
'global_time':22.91467, 'hit_distance':3.821409 
'global_time':22.92757, 'hit_distance':3.51219 
'global_time':22.92757, 'hit_distance':3.79953 
'global_time':22.93986, 'hit_distance':3.519953 
'global_time':22.93986, 'hit_distance':3.773682 
'global_time':22.95137, 'hit_distance':3.518744 
'global_time':22.95137, 'hit_distance':3.747668 
'global_time':22.96332, 'hit_distance':3.555794 
'global_time':23.05282, 'hit_distance':3.558756 
'global_time':23.06532, 'hit_distance':3.546584 
'global_time':23.07638, 'hit_distance':3.535768 
'global_time':23.08838, 'hit_distance':3.527136 
'global_time':23.09957, 'hit_distance':3.51971 
'global_time':23.11082, 'hit_distance':3.513742 
'global_time':23.1236, 'hit_distance':3.510492 
'global_time':23.13388, 'hit_distance':3.509435 
'global_time':23.14407, 'hit_distance':3.797633 
'global_time':23.14407, 'hit_distance':3.512086 
'global_time':23.15755, 'hit_distance':3.887197 
'global_time':23.15755, 'hit_distance':3.517559 
'global_time':23.16966, 'hit_distance':3.891005 
'global_time':23.16966, 'hit_distance':3.526439 
'global_time':23.18127, 'hit_distance':3.888109 
'global_time':23.18127, 'hit_distance':3.539492 
'global_time':23.19271, 'hit_distance':3.827303 
'global_time':23.19271, 'hit_distance':3.553884 
'global_time':23.20583, 'hit_distance':3.839667 
'global_time':23.21755, 'hit_distance':3.832968 
'global_time':23.22738, 'hit_distance':3.847608 
'global_time':23.23878, 'hit_distance':3.836407 
'global_time':23.25025, 'hit_distance':3.82682 
'global_time':23.26153, 'hit_distance':3.874511 
'global_time':23.27369, 'hit_distance':3.856014 
'global_time':23.28456, 'hit_distance':3.866719 
'global_time':23.29603, 'hit_distance':3.85464 
'global_time':23.30854, 'hit_distance':3.856471 
'global_time':23.32236, 'hit_distance':3.851475 
'global_time':23.3339, 'hit_distance':3.810051 
'global_time':23.34435, 'hit_distance':3.835292 
'global_time':23.35659, 'hit_distance':3.771328 
'global_time':23.36711, 'hit_distance':3.809646 
'global_time':23.36711, 'hit_distance':3.840979 
'global_time':23.3783, 'hit_distance':3.794967 
'global_time':23.3783, 'hit_distance':3.772346 
'global_time':23.39071, 'hit_distance':3.789948 
'global_time':23.39071, 'hit_distance':3.767503 
'global_time':23.40121, 'hit_distance':3.796058 
'global_time':23.40121, 'hit_distance':3.776134 
'global_time':23.41285, 'hit_distance':3.775563 
'global_time':23.41285, 'hit_distance':3.784139 
'global_time':23.42462, 'hit_distance':3.801062 
'global_time':23.42462, 'hit_distance':3.79411 
'global_time':23.43628, 'hit_distance':3.817623 
'global_time':23.43628, 'hit_distance':3.805769 
'global_time':23.4487, 'hit_distance':3.750098 
'global_time':23.4487, 'hit_distance':3.817804 
'global_time':23.45982, 'hit_distance':3.787209 
'global_time':23.45982, 'hit_distance':3.823484 
