'global_time':0.5785521, 'hit_distance':5.541829 
'global_time':11.18196, 'hit_distance':5.520499 
'global_time':11.19408, 'hit_distance':6.152201 
'global_time':11.19408, 'hit_distance':5.666009 
'global_time':11.20502, 'hit_distance':6.122926 
'global_time':11.20502, 'hit_distance':5.82499 
'global_time':11.22307, 'hit_distance':6.13373 
'global_time':11.22307, 'hit_distance':5.99557 
'global_time':11.23454, 'hit_distance':6.120728 
'global_time':11.24599, 'hit_distance':6.101417 
'global_time':11.25817, 'hit_distance':6.219352 
'global_time':11.27057, 'hit_distance':6.194363 
'global_time':11.28153, 'hit_distance':6.157732 
'global_time':11.29381, 'hit_distance':6.176061 
'global_time':11.30509, 'hit_distance':6.199897 
'global_time':11.31832, 'hit_distance':6.199087 
'global_time':11.3334, 'hit_distance':6.232099 
'global_time':11.3334, 'hit_distance':6.264861 
'global_time':11.34464, 'hit_distance':6.218875 
'global_time':11.34464, 'hit_distance':6.216076 
'global_time':11.35711, 'hit_distance':6.210579 
'global_time':11.35711, 'hit_distance':6.183261 
'global_time':11.37245, 'hit_distance':6.1917 
'global_time':11.37245, 'hit_distance':6.166447 
'global_time':11.38484, 'hit_distance':6.149524 
'global_time':11.38484, 'hit_distance':6.156795 
'global_time':11.39773, 'hit_distance':6.147602 
'global_time':11.39773, 'hit_distance':6.153456 
'global_time':11.40877, 'hit_distance':6.182154 
'global_time':11.40877, 'hit_distance':6.155984 
'global_time':11.42133, 'hit_distance':6.188356 
'global_time':11.42133, 'hit_distance':6.158478 
'global_time':11.43283, 'hit_distance':6.206865 
'global_time':11.43283, 'hit_distance':6.160061 
'global_time':11.44593, 'hit_distance':6.190392 
'global_time':11.44593, 'hit_distance':6.163774 
'global_time':11.45855, 'hit_distance':6.219973 
'global_time':11.45855, 'hit_distance':6.167466 
'global_time':11.47104, 'hit_distance':6.192606 
'global_time':11.47104, 'hit_distance':6.170827 
'global_time':11.48393, 'hit_distance':6.194609 
'global_time':11.48393, 'hit_distance':6.171869 
'global_time':11.49669, 'hit_distance':6.192822 
'global_time':11.49669, 'hit_distance':6.173839 
'global_time':11.50892, 'hit_distance':6.204559 
'global_time':11.50892, 'hit_distance':6.177456 
'global_time':11.52448, 'hit_distance':6.215591 
'global_time':11.52448, 'hit_distance':6.181253 
'global_time':11.53806, 'hit_distance':6.230273 
'global_time':11.53806, 'hit_distance':6.186038 
'global_time':11.55042, 'hit_distance':6.215256 
'global_time':11.55042, 'hit_distance':6.190996 
'global_time':11.56238, 'hit_distance':6.210311 
'global_time':11.56238, 'hit_distance':6.190949 
'global_time':11.57514, 'hit_distance':6.205918 
'global_time':11.57514, 'hit_distance':6.191703 
'global_time':11.58795, 'hit_distance':6.204834 
'global_time':11.58795, 'hit_distance':6.193832 
'global_time':11.60303, 'hit_distance':6.203531 
'global_time':11.60303, 'hit_distance':6.195242 
'global_time':11.61421, 'hit_distance':6.274074 
'global_time':11.61421, 'hit_distance':6.19826 
'global_time':11.62611, 'hit_distance':6.213859 
'global_time':11.63813, 'hit_distance':6.239282 
'global_time':11.64987, 'hit_distance':5.541614 
'global_time':11.64987, 'hit_distance':6.279464 
'global_time':11.66235, 'hit_distance':6.334574 
'global_time':11.67921, 'hit_distance':4.842127 
'global_time':11.6887, 'hit_distance':4.880496 
'global_time':11.70415, 'hit_distance':4.789824 
'global_time':11.71576, 'hit_distance':4.777743 
'global_time':11.72914, 'hit_distance':4.750642 
'global_time':11.74114, 'hit_distance':4.722801 
'global_time':11.75154, 'hit_distance':4.708854 
'global_time':11.76211, 'hit_distance':4.723726 
'global_time':11.77541, 'hit_distance':6.040058 
'global_time':11.78703, 'hit_distance':4.780747 
'global_time':11.78703, 'hit_distance':5.901022 
'global_time':11.79953, 'hit_distance':4.628143 
'global_time':11.79953, 'hit_distance':5.758266 
'global_time':11.81217, 'hit_distance':4.706958 
'global_time':11.81217, 'hit_distance':5.631907 
'global_time':11.82642, 'hit_distance':4.815736 
'global_time':11.82642, 'hit_distance':5.521403 
'global_time':11.84075, 'hit_distance':4.857996 
'global_time':11.84075, 'hit_distance':5.42016 
'global_time':11.85352, 'hit_distance':5.328494 
'global_time':11.86521, 'hit_distance':4.87332 
'global_time':11.87726, 'hit_distance':4.865463 
'global_time':11.88884, 'hit_distance':4.817569 
'global_time':11.9012, 'hit_distance':4.8452 
'global_time':11.91328, 'hit_distance':4.763413 
'global_time':11.92534, 'hit_distance':4.769004 
'global_time':11.92534, 'hit_distance':4.864171 
'global_time':11.93704, 'hit_distance':4.75277 
'global_time':11.93704, 'hit_distance':4.821515 
'global_time':11.94634, 'hit_distance':4.766226 
'global_time':11.94634, 'hit_distance':4.795525 
'global_time':11.96063, 'hit_distance':4.776199 
'global_time':11.96063, 'hit_distance':4.783963 
'global_time':11.9724, 'hit_distance':4.824855 
'global_time':11.9724, 'hit_distance':4.783346 
'global_time':11.98514, 'hit_distance':4.838232 
'global_time':11.98514, 'hit_distance':4.782046 
'global_time':12.00078, 'hit_distance':4.82268 
'global_time':12.00078, 'hit_distance':4.783584 
'global_time':12.01341, 'hit_distance':4.819929 
'global_time':12.01341, 'hit_distance':4.785563 
'global_time':12.02496, 'hit_distance':4.779733 
'global_time':12.02496, 'hit_distance':4.786922 
'global_time':12.03715, 'hit_distance':4.76579 
'global_time':12.03715, 'hit_distance':4.788338 
'global_time':12.0483, 'hit_distance':4.754357 
'global_time':12.0483, 'hit_distance':4.790506 
'global_time':12.06083, 'hit_distance':4.714954 
'global_time':12.06083, 'hit_distance':4.790466 
'global_time':12.07053, 'hit_distance':4.744061 
'global_time':12.07053, 'hit_distance':4.78122 
'global_time':12.0832, 'hit_distance':4.748851 
'global_time':12.0832, 'hit_distance':4.780124 
'global_time':12.09822, 'hit_distance':4.756144 
'global_time':12.09822, 'hit_distance':4.786058 
'global_time':12.11019, 'hit_distance':4.792459 
'global_time':12.11019, 'hit_distance':4.790082 
'global_time':12.12118, 'hit_distance':4.785697 
'global_time':12.12118, 'hit_distance':4.788956 
'global_time':12.13496, 'hit_distance':4.777492 
'global_time':12.13496, 'hit_distance':4.786005 
'global_time':12.14808, 'hit_distance':4.767265 
'global_time':12.14808, 'hit_distance':4.779136 
'global_time':12.16346, 'hit_distance':4.761661 
'global_time':12.16346, 'hit_distance':4.774921 
'global_time':12.17546, 'hit_distance':4.721252 
'global_time':12.17546, 'hit_distance':4.769229 
'global_time':12.18697, 'hit_distance':4.789654 
'global_time':12.18697, 'hit_distance':4.768514 
'global_time':12.19958, 'hit_distance':4.780144 
'global_time':12.21113, 'hit_distance':5.315157 
'global_time':12.21113, 'hit_distance':4.799283 
'global_time':12.22158, 'hit_distance':5.363616 
'global_time':12.22158, 'hit_distance':4.820518 
'global_time':12.23171, 'hit_distance':5.372726 
'global_time':12.23171, 'hit_distance':4.843154 
'global_time':12.24527, 'hit_distance':5.386968 
'global_time':12.24527, 'hit_distance':4.866098 
'global_time':12.2581, 'hit_distance':5.378276 
'global_time':12.2581, 'hit_distance':4.888828 
'global_time':12.27013, 'hit_distance':5.381405 
'global_time':12.27013, 'hit_distance':4.909889 
'global_time':12.28308, 'hit_distance':5.398829 
'global_time':12.28308, 'hit_distance':4.931134 
'global_time':12.29599, 'hit_distance':5.414556 
'global_time':12.3085, 'hit_distance':5.426557 
'global_time':12.32426, 'hit_distance':5.442313 
'global_time':12.33698, 'hit_distance':5.420492 
'global_time':12.34715, 'hit_distance':5.467295 
'global_time':12.3578, 'hit_distance':5.493952 
'global_time':12.36911, 'hit_distance':5.511218 
'global_time':12.38193, 'hit_distance':5.507208 
'global_time':12.39366, 'hit_distance':5.541167 
'global_time':12.40458, 'hit_distance':5.510874 
'global_time':12.41646, 'hit_distance':5.490217 
'global_time':12.41646, 'hit_distance':5.351168 
'global_time':12.43021, 'hit_distance':5.542595 
'global_time':12.43021, 'hit_distance':5.312056 
'global_time':12.4421, 'hit_distance':5.532056 
'global_time':12.4421, 'hit_distance':5.330857 
'global_time':12.45388, 'hit_distance':5.606932 
'global_time':12.45388, 'hit_distance':5.370846 
'global_time':12.46648, 'hit_distance':5.438425 
'global_time':12.4828, 'hit_distance':5.518271 
'global_time':12.49514, 'hit_distance':5.585614 
'global_time':12.50748, 'hit_distance':5.651704 
'global_time':12.51869, 'hit_distance':5.712605 
'global_time':12.53029, 'hit_distance':5.77832 
'global_time':12.54362, 'hit_distance':5.842236 
'global_time':12.55471, 'hit_distance':5.911136 
'global_time':12.56741, 'hit_distance':5.977622 
'global_time':12.80921, 'hit_distance':5.744515 
'global_time':12.82049, 'hit_distance':5.785027 
'global_time':12.83171, 'hit_distance':5.731682 
'global_time':12.84256, 'hit_distance':5.71597 
'global_time':12.85591, 'hit_distance':5.687249 
'global_time':12.86795, 'hit_distance':5.678614 
'global_time':12.87899, 'hit_distance':5.63345 
'global_time':12.89086, 'hit_distance':5.611798 
'global_time':12.90233, 'hit_distance':5.617224 
'global_time':12.91314, 'hit_distance':5.607125 
'global_time':12.92476, 'hit_distance':5.625128 
'global_time':12.94021, 'hit_distance':5.587767 
'global_time':12.95288, 'hit_distance':5.57901 
'global_time':12.96507, 'hit_distance':5.529305 
'global_time':12.97748, 'hit_distance':5.599322 
'global_time':12.98851, 'hit_distance':5.572871 
'global_time':12.98851, 'hit_distance':6.006318 
'global_time':13.0026, 'hit_distance':5.582596 
'global_time':13.0026, 'hit_distance':5.947762 
'global_time':13.01561, 'hit_distance':5.545927 
'global_time':13.01561, 'hit_distance':5.891284 
'global_time':13.02766, 'hit_distance':5.573446 
'global_time':13.02766, 'hit_distance':5.836942 
'global_time':13.03879, 'hit_distance':5.548287 
'global_time':13.03879, 'hit_distance':5.784402 
'global_time':13.05089, 'hit_distance':5.551812 
'global_time':13.05089, 'hit_distance':5.732059 
'global_time':13.06183, 'hit_distance':5.548055 
'global_time':13.06183, 'hit_distance':5.680754 
'global_time':13.07406, 'hit_distance':5.556444 
'global_time':13.07406, 'hit_distance':5.633153 
'global_time':13.0861, 'hit_distance':5.542608 
'global_time':13.0861, 'hit_distance':5.608739 
'global_time':13.1053, 'hit_distance':5.539955 
'global_time':13.1053, 'hit_distance':5.600427 
'global_time':13.11807, 'hit_distance':5.555904 
'global_time':13.11807, 'hit_distance':5.591385 
'global_time':13.13123, 'hit_distance':5.546534 
'global_time':13.13123, 'hit_distance':5.583725 
'global_time':13.14509, 'hit_distance':5.557614 
'global_time':13.14509, 'hit_distance':5.577483 
'global_time':13.15682, 'hit_distance':5.641079 
'global_time':13.15682, 'hit_distance':5.575761 
'global_time':13.16895, 'hit_distance':5.598237 
'global_time':13.16895, 'hit_distance':5.572293 
'global_time':13.18003, 'hit_distance':5.574326 
'global_time':13.18003, 'hit_distance':5.569991 
'global_time':13.19459, 'hit_distance':5.581373 
'global_time':13.19459, 'hit_distance':5.568831 
'global_time':13.20681, 'hit_distance':5.579516 
'global_time':13.20681, 'hit_distance':5.567326 
'global_time':13.21922, 'hit_distance':5.604244 
'global_time':13.21922, 'hit_distance':5.567313 
'global_time':13.23198, 'hit_distance':5.595 
'global_time':13.23198, 'hit_distance':5.566133 
'global_time':13.24425, 'hit_distance':5.603225 
'global_time':13.24425, 'hit_distance':5.566758 
'global_time':13.25965, 'hit_distance':5.587759 
'global_time':13.25965, 'hit_distance':5.567186 
'global_time':13.27075, 'hit_distance':5.603146 
'global_time':13.27075, 'hit_distance':5.570451 
'global_time':13.28223, 'hit_distance':5.936656 
'global_time':13.28223, 'hit_distance':5.583006 
'global_time':13.295, 'hit_distance':5.6147 
'global_time':13.30747, 'hit_distance':5.660778 
'global_time':13.32025, 'hit_distance':6.198617 
'global_time':13.32025, 'hit_distance':5.736443 
'global_time':13.33195, 'hit_distance':6.069036 
'global_time':13.33195, 'hit_distance':5.825756 
'global_time':13.34431, 'hit_distance':6.085611 
'global_time':13.34431, 'hit_distance':5.919199 
'global_time':13.35738, 'hit_distance':6.088817 
'global_time':13.35738, 'hit_distance':6.016728 
'global_time':13.36905, 'hit_distance':6.092209 
'global_time':13.38087, 'hit_distance':6.111269 
'global_time':13.39342, 'hit_distance':6.103232 
'global_time':13.40367, 'hit_distance':6.094806 
'global_time':13.4196, 'hit_distance':6.085634 
'global_time':13.42966, 'hit_distance':6.075389 
'global_time':13.44116, 'hit_distance':6.070706 
'global_time':13.45236, 'hit_distance':6.095623 
'global_time':13.46402, 'hit_distance':6.066805 
'global_time':13.47508, 'hit_distance':6.027451 
'global_time':13.48709, 'hit_distance':6.032462 
'global_time':13.49887, 'hit_distance':6.090041 
'global_time':13.51461, 'hit_distance':6.083845 
'global_time':13.52784, 'hit_distance':6.069351 
'global_time':13.53861, 'hit_distance':6.057327 
'global_time':13.53861, 'hit_distance':6.237555 
'global_time':13.55077, 'hit_distance':6.055851 
'global_time':13.55077, 'hit_distance':6.193336 
'global_time':13.56371, 'hit_distance':6.05408 
'global_time':13.56371, 'hit_distance':6.151324 
'global_time':13.58075, 'hit_distance':6.046897 
'global_time':13.58075, 'hit_distance':6.116694 
'global_time':13.59298, 'hit_distance':6.082061 
'global_time':13.59298, 'hit_distance':6.092959 
'global_time':13.60512, 'hit_distance':6.032693 
'global_time':13.60512, 'hit_distance':6.073915 
'global_time':13.61752, 'hit_distance':6.058346 
'global_time':13.61752, 'hit_distance':6.068265 
'global_time':13.63346, 'hit_distance':6.059147 
'global_time':13.63346, 'hit_distance':6.067812 
'global_time':13.64489, 'hit_distance':6.072984 
'global_time':13.64489, 'hit_distance':6.067238 
'global_time':13.65822, 'hit_distance':6.08949 
'global_time':13.65822, 'hit_distance':6.067259 
'global_time':13.67033, 'hit_distance':6.063849 
'global_time':13.67033, 'hit_distance':6.065879 
'global_time':13.68185, 'hit_distance':6.065613 
'global_time':13.68185, 'hit_distance':6.063947 
'global_time':13.69412, 'hit_distance':6.058703 
'global_time':13.69412, 'hit_distance':6.062219 
'global_time':13.70615, 'hit_distance':6.056937 
'global_time':13.70615, 'hit_distance':6.060695 
'global_time':13.71799, 'hit_distance':6.085804 
'global_time':13.71799, 'hit_distance':6.060694 
'global_time':13.73452, 'hit_distance':6.091566 
'global_time':13.73452, 'hit_distance':6.061458 
'global_time':13.7461, 'hit_distance':6.106196 
'global_time':13.7461, 'hit_distance':6.062866 
'global_time':13.75948, 'hit_distance':6.092813 
'global_time':13.75948, 'hit_distance':6.062627 
'global_time':13.76952, 'hit_distance':6.107941 
'global_time':13.76952, 'hit_distance':6.064477 
'global_time':13.7821, 'hit_distance':6.09619 
'global_time':13.7821, 'hit_distance':6.067431 
'global_time':13.79525, 'hit_distance':6.102237 
'global_time':13.79525, 'hit_distance':6.070518 
'global_time':13.80739, 'hit_distance':6.090401 
'global_time':13.80739, 'hit_distance':6.070638 
'global_time':13.82049, 'hit_distance':6.19673 
'global_time':13.82049, 'hit_distance':6.075157 
'global_time':13.83381, 'hit_distance':6.095603 
'global_time':13.84572, 'hit_distance':6.123462 
'global_time':13.85719, 'hit_distance':5.627069 
'global_time':13.85719, 'hit_distance':6.163858 
'global_time':13.86986, 'hit_distance':5.591152 
'global_time':13.86986, 'hit_distance':6.20716 
'global_time':13.88595, 'hit_distance':5.536673 
'global_time':13.88595, 'hit_distance':6.254025 
'global_time':13.8983, 'hit_distance':5.534523 
'global_time':13.8983, 'hit_distance':6.301307 
'global_time':13.90977, 'hit_distance':5.536248 
'global_time':13.92007, 'hit_distance':5.522118 
'global_time':13.93373, 'hit_distance':5.518822 
'global_time':13.94508, 'hit_distance':5.49561 
'global_time':13.95716, 'hit_distance':5.45011 
'global_time':13.96855, 'hit_distance':5.540108 
'global_time':13.98008, 'hit_distance':5.42169 
'global_time':13.99158, 'hit_distance':5.443615 
'global_time':14.00328, 'hit_distance':5.492946 
'global_time':14.01492, 'hit_distance':5.506638 
'global_time':14.02581, 'hit_distance':5.533071 
'global_time':14.0427, 'hit_distance':5.560546 
'global_time':14.05487, 'hit_distance':5.52541 
'global_time':14.05487, 'hit_distance':6.018309 
'global_time':14.0685, 'hit_distance':5.513278 
'global_time':14.0685, 'hit_distance':5.921265 
'global_time':14.07928, 'hit_distance':5.48758 
'global_time':14.07928, 'hit_distance':5.825903 
'global_time':14.09094, 'hit_distance':5.504748 
'global_time':14.09094, 'hit_distance':5.736672 
'global_time':14.102, 'hit_distance':5.491968 
'global_time':14.102, 'hit_distance':5.649871 
'global_time':14.11343, 'hit_distance':5.511591 
'global_time':14.11343, 'hit_distance':5.575865 
'global_time':14.12958, 'hit_distance':5.519105 
'global_time':14.12958, 'hit_distance':5.5355 
'global_time':14.14334, 'hit_distance':5.525003 
'global_time':14.14334, 'hit_distance':5.509219 
'global_time':14.15319, 'hit_distance':5.50941 
'global_time':14.15319, 'hit_distance':5.504424 
'global_time':14.16598, 'hit_distance':5.541028 
'global_time':14.16598, 'hit_distance':5.502336 
'global_time':14.17718, 'hit_distance':5.525232 
'global_time':14.17718, 'hit_distance':5.501871 
'global_time':14.19204, 'hit_distance':5.498713 
'global_time':14.19204, 'hit_distance':5.5005 
'global_time':14.20327, 'hit_distance':5.511745 
'global_time':14.20327, 'hit_distance':5.499502 
'global_time':14.21593, 'hit_distance':5.471695 
'global_time':14.21593, 'hit_distance':5.497242 
'global_time':14.22808, 'hit_distance':5.466821 
'global_time':14.22808, 'hit_distance':5.495152 
'global_time':14.23983, 'hit_distance':5.440468 
'global_time':14.23983, 'hit_distance':5.492891 
'global_time':14.25481, 'hit_distance':5.527902 
'global_time':14.25481, 'hit_distance':5.496203 
'global_time':14.26705, 'hit_distance':5.570807 
'global_time':14.26705, 'hit_distance':5.497585 
'global_time':14.27802, 'hit_distance':5.539053 
'global_time':14.27802, 'hit_distance':5.5026 
'global_time':14.28927, 'hit_distance':5.509529 
'global_time':14.28927, 'hit_distance':5.505127 
'global_time':14.30132, 'hit_distance':5.526935 
'global_time':14.30132, 'hit_distance':5.506638 
'global_time':14.31212, 'hit_distance':5.523229 
'global_time':14.31212, 'hit_distance':5.507427 
'global_time':14.32359, 'hit_distance':5.514418 
'global_time':14.32359, 'hit_distance':5.506777 
'global_time':14.33527, 'hit_distance':5.53505 
'global_time':14.33527, 'hit_distance':5.505836 
'global_time':14.34996, 'hit_distance':5.644808 
'global_time':14.34996, 'hit_distance':5.510764 
'global_time':14.35985, 'hit_distance':5.54473 
'global_time':14.37145, 'hit_distance':5.600525 
'global_time':14.3834, 'hit_distance':6.082852 
'global_time':14.3834, 'hit_distance':5.686003 
'global_time':14.39608, 'hit_distance':5.91313 
'global_time':14.39608, 'hit_distance':5.793964 
'global_time':14.40805, 'hit_distance':5.923533 
'global_time':14.42038, 'hit_distance':6.077361 
'global_time':14.45259, 'hit_distance':5.658536 
'global_time':14.46504, 'hit_distance':5.65251 
'global_time':14.47706, 'hit_distance':5.654264 
'global_time':14.48931, 'hit_distance':5.649835 
'global_time':14.50468, 'hit_distance':5.662288 
'global_time':14.51782, 'hit_distance':5.664788 
'global_time':14.53028, 'hit_distance':5.644982 
'global_time':14.53028, 'hit_distance':6.204345 
'global_time':14.54403, 'hit_distance':5.663037 
'global_time':14.54403, 'hit_distance':6.133467 
'global_time':14.55535, 'hit_distance':5.646223 
'global_time':14.55535, 'hit_distance':6.066675 
'global_time':14.56825, 'hit_distance':5.645538 
'global_time':14.56825, 'hit_distance':6.004025 
'global_time':14.57979, 'hit_distance':5.614428 
'global_time':14.57979, 'hit_distance':5.942537 
'global_time':14.59397, 'hit_distance':5.628434 
'global_time':14.59397, 'hit_distance':5.887999 
'global_time':14.60746, 'hit_distance':5.62038 
'global_time':14.61876, 'hit_distance':5.643157 
'global_time':14.6342, 'hit_distance':5.638752 
'global_time':14.6452, 'hit_distance':5.650487 
'global_time':14.65974, 'hit_distance':5.682329 
'global_time':14.66996, 'hit_distance':5.675287 
'global_time':14.66996, 'hit_distance':5.674264 
'global_time':14.68359, 'hit_distance':5.680436 
'global_time':14.68359, 'hit_distance':5.663307 
'global_time':14.69521, 'hit_distance':5.667639 
'global_time':14.69521, 'hit_distance':5.655728 
'global_time':14.70665, 'hit_distance':5.679158 
'global_time':14.70665, 'hit_distance':5.65181 
'global_time':14.71901, 'hit_distance':5.677054 
'global_time':14.71901, 'hit_distance':5.650649 
'global_time':14.73142, 'hit_distance':5.670121 
'global_time':14.73142, 'hit_distance':5.649541 
'global_time':14.74463, 'hit_distance':5.676408 
'global_time':14.74463, 'hit_distance':5.648552 
'global_time':14.75657, 'hit_distance':5.6781 
'global_time':14.75657, 'hit_distance':5.649055 
'global_time':14.76782, 'hit_distance':5.678024 
'global_time':14.76782, 'hit_distance':5.650339 
'global_time':14.77952, 'hit_distance':5.678401 
'global_time':14.77952, 'hit_distance':5.651515 
'global_time':14.79123, 'hit_distance':5.670247 
'global_time':14.79123, 'hit_distance':5.652495 
'global_time':14.80348, 'hit_distance':5.667505 
'global_time':14.80348, 'hit_distance':5.652847 
'global_time':14.82045, 'hit_distance':5.675179 
'global_time':14.82045, 'hit_distance':5.653331 
'global_time':14.83387, 'hit_distance':5.681337 
'global_time':14.83387, 'hit_distance':5.654989 
'global_time':14.84467, 'hit_distance':5.669515 
'global_time':14.84467, 'hit_distance':5.654963 
'global_time':14.8556, 'hit_distance':5.681739 
'global_time':14.8556, 'hit_distance':5.656589 
'global_time':14.86827, 'hit_distance':5.679312 
'global_time':14.86827, 'hit_distance':5.658184 
'global_time':14.87898, 'hit_distance':5.674387 
'global_time':14.87898, 'hit_distance':5.661119 
'global_time':14.89099, 'hit_distance':5.684717 
'global_time':14.89099, 'hit_distance':5.663772 
'global_time':14.90249, 'hit_distance':5.673901 
'global_time':14.90249, 'hit_distance':5.666436 
'global_time':14.91516, 'hit_distance':5.668193 
'global_time':14.91516, 'hit_distance':5.667772 
'global_time':14.92716, 'hit_distance':5.607774 
'global_time':14.92716, 'hit_distance':5.666497 
'global_time':14.93766, 'hit_distance':5.547903 
'global_time':14.93766, 'hit_distance':5.66081 
'global_time':14.94906, 'hit_distance':5.647627 
'global_time':14.9622, 'hit_distance':5.516255 
'global_time':14.9622, 'hit_distance':5.633165 
'global_time':14.97847, 'hit_distance':5.536294 
'global_time':14.97847, 'hit_distance':5.61677 
'global_time':14.99157, 'hit_distance':5.528496 
'global_time':14.99157, 'hit_distance':5.60242 
'global_time':15.00279, 'hit_distance':5.532182 
'global_time':15.00279, 'hit_distance':5.588068 
'global_time':15.01466, 'hit_distance':5.531782 
'global_time':15.01466, 'hit_distance':5.575176 
'global_time':15.02671, 'hit_distance':5.531318 
'global_time':15.02671, 'hit_distance':5.563552 
'global_time':15.03745, 'hit_distance':5.534996 
'global_time':15.03745, 'hit_distance':5.552717 
'global_time':15.04865, 'hit_distance':5.535257 
'global_time':15.04865, 'hit_distance':5.54286 
'global_time':15.06069, 'hit_distance':5.536483 
'global_time':15.06069, 'hit_distance':5.534164 
'global_time':15.07324, 'hit_distance':5.535496 
'global_time':15.07324, 'hit_distance':5.526556 
'global_time':15.08457, 'hit_distance':5.53178 
'global_time':15.09517, 'hit_distance':5.530446 
'global_time':15.11043, 'hit_distance':5.519143 
'global_time':15.12145, 'hit_distance':5.517717 
'global_time':15.13751, 'hit_distance':5.51583 
'global_time':15.15121, 'hit_distance':5.523074 
'global_time':15.16246, 'hit_distance':5.523147 
'global_time':15.17395, 'hit_distance':5.51735 
'global_time':15.18578, 'hit_distance':5.517701 
'global_time':15.18578, 'hit_distance':5.520945 
'global_time':15.1991, 'hit_distance':5.516709 
'global_time':15.1991, 'hit_distance':5.510634 
'global_time':15.21039, 'hit_distance':5.520142 
'global_time':15.21039, 'hit_distance':5.514364 
'global_time':15.22316, 'hit_distance':5.5122 
'global_time':15.22316, 'hit_distance':5.517831 
'global_time':15.23506, 'hit_distance':5.516326 
'global_time':15.23506, 'hit_distance':5.520698 
'global_time':15.24688, 'hit_distance':5.522065 
'global_time':15.24688, 'hit_distance':5.522018 
'global_time':15.25898, 'hit_distance':5.521105 
'global_time':15.25898, 'hit_distance':5.522541 
'global_time':15.26988, 'hit_distance':5.518521 
'global_time':15.26988, 'hit_distance':5.521991 
'global_time':15.28246, 'hit_distance':5.518628 
'global_time':15.28246, 'hit_distance':5.521718 
'global_time':15.30034, 'hit_distance':5.519169 
'global_time':15.30034, 'hit_distance':5.521401 
'global_time':15.31214, 'hit_distance':5.519557 
'global_time':15.31214, 'hit_distance':5.520998 
'global_time':15.32512, 'hit_distance':5.51636 
'global_time':15.32512, 'hit_distance':5.520504 
'global_time':15.33589, 'hit_distance':5.516162 
'global_time':15.33589, 'hit_distance':5.519824 
'global_time':15.3475, 'hit_distance':5.515072 
'global_time':15.3475, 'hit_distance':5.51914 
'global_time':15.35946, 'hit_distance':5.51441 
'global_time':15.35946, 'hit_distance':5.518214 
'global_time':15.36989, 'hit_distance':5.514998 
'global_time':15.36989, 'hit_distance':5.51759 
'global_time':15.38464, 'hit_distance':5.515024 
'global_time':15.38464, 'hit_distance':5.516804 
'global_time':15.3961, 'hit_distance':5.51532 
'global_time':15.3961, 'hit_distance':5.516293 
'global_time':15.40892, 'hit_distance':5.508753 
'global_time':15.40892, 'hit_distance':5.515749 
'global_time':15.41957, 'hit_distance':5.509181 
'global_time':15.41957, 'hit_distance':5.515131 
'global_time':15.4329, 'hit_distance':5.514659 
'global_time':15.44861, 'hit_distance':5.648793 
'global_time':15.44861, 'hit_distance':5.513849 
'global_time':15.46061, 'hit_distance':5.588198 
'global_time':15.46061, 'hit_distance':5.513633 
'global_time':15.47501, 'hit_distance':5.597838 
'global_time':15.47501, 'hit_distance':5.513901 
'global_time':15.4866, 'hit_distance':5.596979 
'global_time':15.4866, 'hit_distance':5.514586 
'global_time':15.49824, 'hit_distance':5.592437 
'global_time':15.49824, 'hit_distance':5.515494 
'global_time':15.51007, 'hit_distance':5.582877 
'global_time':15.51007, 'hit_distance':5.516592 
'global_time':15.52117, 'hit_distance':5.586673 
'global_time':15.52117, 'hit_distance':5.518059 
'global_time':15.53386, 'hit_distance':5.519656 
'global_time':15.7095, 'hit_distance':5.634503 
'global_time':15.7095, 'hit_distance':5.522931 
'global_time':15.73274, 'hit_distance':5.619638 
'global_time':15.74301, 'hit_distance':5.60394 
'global_time':15.7591, 'hit_distance':5.587693 
'global_time':15.7696, 'hit_distance':5.604953 
'global_time':15.78019, 'hit_distance':5.623857 
'global_time':15.79146, 'hit_distance':5.611675 
'global_time':15.80292, 'hit_distance':5.616534 
'global_time':15.81416, 'hit_distance':5.615428 
'global_time':15.82608, 'hit_distance':5.627049 
'global_time':15.83611, 'hit_distance':5.619399 
'global_time':15.83611, 'hit_distance':5.58175 
'global_time':15.84575, 'hit_distance':5.621612 
'global_time':15.84575, 'hit_distance':5.589899 
'global_time':15.85869, 'hit_distance':5.623666 
'global_time':15.85869, 'hit_distance':5.59859 
'global_time':15.86928, 'hit_distance':5.627722 
'global_time':15.86928, 'hit_distance':5.606578 
'global_time':15.8824, 'hit_distance':5.625566 
'global_time':15.8824, 'hit_distance':5.609498 
'global_time':15.89493, 'hit_distance':5.626116 
'global_time':15.89493, 'hit_distance':5.611898 
'global_time':15.91289, 'hit_distance':5.625121 
'global_time':15.91289, 'hit_distance':5.613483 
'global_time':15.92495, 'hit_distance':5.621017 
'global_time':15.92495, 'hit_distance':5.614566 
'global_time':15.93639, 'hit_distance':5.620394 
'global_time':15.93639, 'hit_distance':5.615592 
'global_time':15.94952, 'hit_distance':5.622936 
'global_time':15.94952, 'hit_distance':5.616796 
'global_time':15.96099, 'hit_distance':5.625534 
'global_time':15.96099, 'hit_distance':5.618655 
'global_time':15.97142, 'hit_distance':5.624991 
'global_time':15.97142, 'hit_distance':5.620167 
'global_time':15.98392, 'hit_distance':5.625287 
'global_time':15.98392, 'hit_distance':5.622269 
'global_time':15.99725, 'hit_distance':5.625635 
