'gaze_vector':0.02, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.645333, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.656529, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.668543, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.679844, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.692603, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.702322, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.713996, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.72316, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.736556, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.747156, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.756465, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.769366, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.783004, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.794633, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.805533, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.817017, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.829013, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.840262, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.852087, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.863238, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.874154, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.886077, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.897178, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.908107, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.921817, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.931665, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.942153, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.953665, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.964801, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.977287, 'gaze_vector_x':-0.3661659, 'gaze_vector_y':0.1099338, 'gaze_vector_z':0.9240266
'gaze_vector':3.988747, 'gaze_vector_x':-0.3642962, 'gaze_vector_y':0.08761302, 'gaze_vector_z':0.9271429
'gaze_vector':4.000238, 'gaze_vector_x':-0.3745239, 'gaze_vector_y':0.119224, 'gaze_vector_z':0.9195086
'gaze_vector':4.012965, 'gaze_vector_x':-0.3732954, 'gaze_vector_y':0.1092663, 'gaze_vector_z':0.9212527
'gaze_vector':4.027628, 'gaze_vector_x':-0.3817967, 'gaze_vector_y':0.1056785, 'gaze_vector_z':0.9181779
'gaze_vector':4.038829, 'gaze_vector_x':-0.3883963, 'gaze_vector_y':0.1111764, 'gaze_vector_z':0.9147465
'gaze_vector':4.050249, 'gaze_vector_x':-0.3968949, 'gaze_vector_y':0.09230276, 'gaze_vector_z':0.9132051
'gaze_vector':4.062626, 'gaze_vector_x':-0.3935839, 'gaze_vector_y':0.0919496, 'gaze_vector_z':0.9146664
'gaze_vector':4.072926, 'gaze_vector_x':-0.3874835, 'gaze_vector_y':0.104765, 'gaze_vector_z':0.9158884
'gaze_vector':4.084205, 'gaze_vector_x':-0.3889356, 'gaze_vector_y':0.1040741, 'gaze_vector_z':0.9153615
'gaze_vector':4.09529, 'gaze_vector_x':-0.4003311, 'gaze_vector_y':0.105937, 'gaze_vector_z':0.9102107
'gaze_vector':4.107235, 'gaze_vector_x':-0.400541, 'gaze_vector_y':0.09348423, 'gaze_vector_z':0.9114914
'gaze_vector':4.1208, 'gaze_vector_x':-0.4133545, 'gaze_vector_y':0.1039014, 'gaze_vector_z':0.9046206
'gaze_vector':4.130924, 'gaze_vector_x':-0.4286487, 'gaze_vector_y':0.0932306, 'gaze_vector_z':0.8986366
'gaze_vector':4.140367, 'gaze_vector_x':-0.4189442, 'gaze_vector_y':0.09549657, 'gaze_vector_z':0.9029688
'gaze_vector':4.15341, 'gaze_vector_x':-0.4244634, 'gaze_vector_y':0.0924026, 'gaze_vector_z':0.9007084
'gaze_vector':4.164106, 'gaze_vector_x':-0.4259618, 'gaze_vector_y':0.09352301, 'gaze_vector_z':0.8998924
'gaze_vector':4.176978, 'gaze_vector_x':-0.4191332, 'gaze_vector_y':0.09378226, 'gaze_vector_z':0.9030516
'gaze_vector':4.188861, 'gaze_vector_x':-0.4323938, 'gaze_vector_y':0.09736476, 'gaze_vector_z':0.896404
'gaze_vector':4.201851, 'gaze_vector_x':-0.3267851, 'gaze_vector_y':0.05798693, 'gaze_vector_z':0.9433123
'gaze_vector':4.213821, 'gaze_vector_x':-0.2729416, 'gaze_vector_y':0.03965803, 'gaze_vector_z':0.9612061
'gaze_vector':4.225817, 'gaze_vector_x':-0.1079466, 'gaze_vector_y':0.03429317, 'gaze_vector_z':0.9935637
'gaze_vector':4.237464, 'gaze_vector_x':-0.06133412, 'gaze_vector_y':0.03574747, 'gaze_vector_z':0.9974688
'gaze_vector':4.250473, 'gaze_vector_x':-0.03003931, 'gaze_vector_y':0.05788817, 'gaze_vector_z':0.9978607
'gaze_vector':4.262062, 'gaze_vector_x':-0.02742094, 'gaze_vector_y':0.0659434, 'gaze_vector_z':0.9974394
'gaze_vector':4.273854, 'gaze_vector_x':-0.08858353, 'gaze_vector_y':0.0392505, 'gaze_vector_z':0.9952869
'gaze_vector':4.287465, 'gaze_vector_x':-0.09705535, 'gaze_vector_y':0.03849128, 'gaze_vector_z':0.9945261
'gaze_vector':4.300026, 'gaze_vector_x':-0.1336301, 'gaze_vector_y':0.04504243, 'gaze_vector_z':0.989992
'gaze_vector':4.310686, 'gaze_vector_x':-0.1375399, 'gaze_vector_y':0.0388803, 'gaze_vector_z':0.9897285
'gaze_vector':4.322451, 'gaze_vector_x':-0.1501856, 'gaze_vector_y':0.03663668, 'gaze_vector_z':0.9879709
'gaze_vector':4.335252, 'gaze_vector_x':-0.1654991, 'gaze_vector_y':0.03972187, 'gaze_vector_z':0.9854057
'gaze_vector':4.349814, 'gaze_vector_x':-0.1764766, 'gaze_vector_y':0.05275428, 'gaze_vector_z':0.9828865
'gaze_vector':4.360451, 'gaze_vector_x':-0.1958336, 'gaze_vector_y':0.05430415, 'gaze_vector_z':0.9791283
'gaze_vector':4.372513, 'gaze_vector_x':-0.2026567, 'gaze_vector_y':0.05248837, 'gaze_vector_z':0.9778362
'gaze_vector':4.384795, 'gaze_vector_x':-0.2323482, 'gaze_vector_y':0.0341316, 'gaze_vector_z':0.9720305
'gaze_vector':4.398099, 'gaze_vector_x':-0.2466102, 'gaze_vector_y':0.0283701, 'gaze_vector_z':0.9686829
'gaze_vector':4.410576, 'gaze_vector_x':-0.2521131, 'gaze_vector_y':0.02687224, 'gaze_vector_z':0.9673206
'gaze_vector':4.422499, 'gaze_vector_x':-0.273648, 'gaze_vector_y':0.044634, 'gaze_vector_z':0.9607873
'gaze_vector':4.436128, 'gaze_vector_x':-0.2996507, 'gaze_vector_y':0.0374769, 'gaze_vector_z':0.953298
'gaze_vector':4.447173, 'gaze_vector_x':-0.3108842, 'gaze_vector_y':0.04548583, 'gaze_vector_z':0.9493521
'gaze_vector':4.457419, 'gaze_vector_x':-0.3242098, 'gaze_vector_y':0.05281034, 'gaze_vector_z':0.9445083
'gaze_vector':4.470248, 'gaze_vector_x':-0.3405038, 'gaze_vector_y':0.06715371, 'gaze_vector_z':0.937827
'gaze_vector':4.482425, 'gaze_vector_x':-0.3532981, 'gaze_vector_y':0.06686262, 'gaze_vector_z':0.9331123
'gaze_vector':4.493743, 'gaze_vector_x':-0.3542211, 'gaze_vector_y':0.06362577, 'gaze_vector_z':0.9329783
'gaze_vector':4.505225, 'gaze_vector_x':-0.3610913, 'gaze_vector_y':0.06022886, 'gaze_vector_z':0.9305822
'gaze_vector':4.517369, 'gaze_vector_x':-0.3834277, 'gaze_vector_y':0.05266867, 'gaze_vector_z':0.9220542
'gaze_vector':4.530688, 'gaze_vector_x':-0.3851298, 'gaze_vector_y':0.05287876, 'gaze_vector_z':0.921333
'gaze_vector':4.543682, 'gaze_vector_x':-0.4137952, 'gaze_vector_y':0.05210256, 'gaze_vector_z':0.9088685
'gaze_vector':4.555549, 'gaze_vector_x':-0.4209896, 'gaze_vector_y':0.06092504, 'gaze_vector_z':0.9050111
'gaze_vector':4.567588, 'gaze_vector_x':-0.4532005, 'gaze_vector_y':0.05390619, 'gaze_vector_z':0.8897644
'gaze_vector':4.589588, 'gaze_vector_x':-0.4691726, 'gaze_vector_y':0.05094869, 'gaze_vector_z':0.8816321
'gaze_vector':4.601894, 'gaze_vector_x':-0.4874144, 'gaze_vector_y':0.04538469, 'gaze_vector_z':0.8719745
'gaze_vector':4.613666, 'gaze_vector_x':-0.4824906, 'gaze_vector_y':0.0434919, 'gaze_vector_z':0.8748132
'gaze_vector':4.626977, 'gaze_vector_x':-0.4479947, 'gaze_vector_y':0.0567343, 'gaze_vector_z':0.892231
'gaze_vector':4.638323, 'gaze_vector_x':-0.4524499, 'gaze_vector_y':0.06195807, 'gaze_vector_z':0.8896236
'gaze_vector':4.649158, 'gaze_vector_x':-0.4851039, 'gaze_vector_y':0.04843131, 'gaze_vector_z':0.8730999
'gaze_vector':4.660885, 'gaze_vector_x':-0.4945377, 'gaze_vector_y':0.04531696, 'gaze_vector_z':0.8679641
'gaze_vector':4.673273, 'gaze_vector_x':-0.5025652, 'gaze_vector_y':0.04397576, 'gaze_vector_z':0.8634044
'gaze_vector':4.685543, 'gaze_vector_x':-0.5088947, 'gaze_vector_y':0.04492833, 'gaze_vector_z':0.8596469
'gaze_vector':4.697435, 'gaze_vector_x':-0.5144138, 'gaze_vector_y':0.0416012, 'gaze_vector_z':0.8565258
'gaze_vector':4.709926, 'gaze_vector_x':-0.5198144, 'gaze_vector_y':0.05043712, 'gaze_vector_z':0.8527741
'gaze_vector':4.722445, 'gaze_vector_x':-0.5178316, 'gaze_vector_y':0.05610965, 'gaze_vector_z':0.8536357
'gaze_vector':4.734862, 'gaze_vector_x':-0.5187484, 'gaze_vector_y':0.05622913, 'gaze_vector_z':0.8530715
'gaze_vector':4.747392, 'gaze_vector_x':-0.5236358, 'gaze_vector_y':0.05394174, 'gaze_vector_z':0.8502268
'gaze_vector':4.759002, 'gaze_vector_x':-0.5308399, 'gaze_vector_y':0.05192091, 'gaze_vector_z':0.8458749
'gaze_vector':4.772716, 'gaze_vector_x':-0.5333248, 'gaze_vector_y':0.04985154, 'gaze_vector_z':0.8444336
'gaze_vector':4.785997, 'gaze_vector_x':-0.5370978, 'gaze_vector_y':0.04909999, 'gaze_vector_z':0.8420812
'gaze_vector':4.796224, 'gaze_vector_x':-0.5382217, 'gaze_vector_y':0.04807203, 'gaze_vector_z':0.8414198
'gaze_vector':4.80922, 'gaze_vector_x':-0.5378825, 'gaze_vector_y':0.04815226, 'gaze_vector_z':0.8416429
'gaze_vector':4.8226, 'gaze_vector_x':-0.538139, 'gaze_vector_y':0.05082209, 'gaze_vector_z':0.8413099
'gaze_vector':4.836175, 'gaze_vector_x':-0.5329892, 'gaze_vector_y':0.05035113, 'gaze_vector_z':0.8446056
'gaze_vector':4.846286, 'gaze_vector_x':-0.5313596, 'gaze_vector_y':0.05071675, 'gaze_vector_z':0.8456173
'gaze_vector':4.859478, 'gaze_vector_x':-0.5286325, 'gaze_vector_y':0.05316111, 'gaze_vector_z':0.8471743
'gaze_vector':4.87208, 'gaze_vector_x':-0.5263361, 'gaze_vector_y':0.05397394, 'gaze_vector_z':0.8485436
'gaze_vector':4.884387, 'gaze_vector_x':-0.5247231, 'gaze_vector_y':0.05736583, 'gaze_vector_z':0.8493287
'gaze_vector':4.897202, 'gaze_vector_x':-0.522032, 'gaze_vector_y':0.05781064, 'gaze_vector_z':0.8509482
'gaze_vector':4.909665, 'gaze_vector_x':-0.5124708, 'gaze_vector_y':0.057476, 'gaze_vector_z':0.8567657
'gaze_vector':4.922172, 'gaze_vector_x':-0.5030497, 'gaze_vector_y':0.05361197, 'gaze_vector_z':0.8625865
'gaze_vector':4.934696, 'gaze_vector_x':-0.4148929, 'gaze_vector_y':0.03286045, 'gaze_vector_z':0.9092748
'gaze_vector':4.947136, 'gaze_vector_x':-0.3991395, 'gaze_vector_y':0.043677, 'gaze_vector_z':0.9158446
'gaze_vector':4.960463, 'gaze_vector_x':-0.3946282, 'gaze_vector_y':0.03696517, 'gaze_vector_z':0.9180937
'gaze_vector':4.971464, 'gaze_vector_x':-0.3833692, 'gaze_vector_y':0.03300822, 'gaze_vector_z':0.922996
'gaze_vector':4.98421, 'gaze_vector_x':-0.3729774, 'gaze_vector_y':0.03549176, 'gaze_vector_z':0.9271449
'gaze_vector':4.997244, 'gaze_vector_x':-0.3655722, 'gaze_vector_y':0.03058244, 'gaze_vector_z':0.9302655
'gaze_vector':5.011384, 'gaze_vector_x':-0.3532044, 'gaze_vector_y':0.02924661, 'gaze_vector_z':0.9350721
'gaze_vector':5.023087, 'gaze_vector_x':-0.3153895, 'gaze_vector_y':0.03296009, 'gaze_vector_z':0.9483731
'gaze_vector':5.034325, 'gaze_vector_x':-0.3028929, 'gaze_vector_y':0.03158702, 'gaze_vector_z':0.9524893
'gaze_vector':5.047262, 'gaze_vector_x':-0.28977, 'gaze_vector_y':0.03470702, 'gaze_vector_z':0.956454
'gaze_vector':5.058073, 'gaze_vector_x':-0.2784442, 'gaze_vector_y':0.03545074, 'gaze_vector_z':0.9597931
'gaze_vector':5.069979, 'gaze_vector_x':-0.2632747, 'gaze_vector_y':0.03816669, 'gaze_vector_z':0.9639562
'gaze_vector':5.080523, 'gaze_vector_x':-0.2442013, 'gaze_vector_y':0.03843211, 'gaze_vector_z':0.9689565
'gaze_vector':5.099113, 'gaze_vector_x':-0.223192, 'gaze_vector_y':0.04384698, 'gaze_vector_z':0.9737724
'gaze_vector':5.112094, 'gaze_vector_x':-0.1917291, 'gaze_vector_y':0.04399838, 'gaze_vector_z':0.9804558
'gaze_vector':5.127386, 'gaze_vector_x':-0.1829617, 'gaze_vector_y':0.039075, 'gaze_vector_z':0.9823325
'gaze_vector':5.140402, 'gaze_vector_x':-0.1675832, 'gaze_vector_y':0.0377319, 'gaze_vector_z':0.9851253
'gaze_vector':5.151958, 'gaze_vector_x':-0.153362, 'gaze_vector_y':0.04009378, 'gaze_vector_z':0.9873405
'gaze_vector':5.163865, 'gaze_vector_x':-0.1387618, 'gaze_vector_y':0.04115322, 'gaze_vector_z':0.9894592
'gaze_vector':5.176312, 'gaze_vector_x':-0.1241936, 'gaze_vector_y':0.0418824, 'gaze_vector_z':0.9913638
'gaze_vector':5.189726, 'gaze_vector_x':-0.1083895, 'gaze_vector_y':0.04256073, 'gaze_vector_z':0.9931943
'gaze_vector':5.202827, 'gaze_vector_x':-0.07739953, 'gaze_vector_y':0.04249309, 'gaze_vector_z':0.996086
'gaze_vector':5.214986, 'gaze_vector_x':-0.05703445, 'gaze_vector_y':0.04470877, 'gaze_vector_z':0.9973603
'gaze_vector':5.226967, 'gaze_vector_x':-0.04401552, 'gaze_vector_y':0.04517552, 'gaze_vector_z':0.9979984
'gaze_vector':5.240717, 'gaze_vector_x':-0.03072651, 'gaze_vector_y':0.04500486, 'gaze_vector_z':0.9985101
'gaze_vector':5.252913, 'gaze_vector_x':-0.01699562, 'gaze_vector_y':0.04500993, 'gaze_vector_z':0.9988368
'gaze_vector':5.264371, 'gaze_vector_x':-0.001817748, 'gaze_vector_y':0.04740305, 'gaze_vector_z':0.9988641
'gaze_vector':5.28544, 'gaze_vector_x':0.04302168, 'gaze_vector_y':0.04760192, 'gaze_vector_z':0.9979274
'gaze_vector':5.29848, 'gaze_vector_x':0.0628074, 'gaze_vector_y':0.04692727, 'gaze_vector_z':0.9969211
'gaze_vector':5.310863, 'gaze_vector_x':0.07450821, 'gaze_vector_y':0.04688875, 'gaze_vector_z':0.996107
'gaze_vector':5.321678, 'gaze_vector_x':0.0772547, 'gaze_vector_y':0.04707514, 'gaze_vector_z':0.9958918
'gaze_vector':5.333335, 'gaze_vector_x':0.08695069, 'gaze_vector_y':0.04808965, 'gaze_vector_z':0.9950458
'gaze_vector':5.345832, 'gaze_vector_x':0.117066, 'gaze_vector_y':0.04874801, 'gaze_vector_z':0.991912
'gaze_vector':5.357462, 'gaze_vector_x':0.1299418, 'gaze_vector_y':0.04890951, 'gaze_vector_z':0.990311
'gaze_vector':5.368545, 'gaze_vector_x':0.1460755, 'gaze_vector_y':0.04996078, 'gaze_vector_z':0.9879991
'gaze_vector':5.381952, 'gaze_vector_x':0.1638434, 'gaze_vector_y':0.04813447, 'gaze_vector_z':0.9853
'gaze_vector':5.393433, 'gaze_vector_x':0.1807138, 'gaze_vector_y':0.05100275, 'gaze_vector_z':0.9821987
'gaze_vector':5.405673, 'gaze_vector_x':0.1965327, 'gaze_vector_y':0.05164927, 'gaze_vector_z':0.9791246
'gaze_vector':5.418716, 'gaze_vector_x':0.214931, 'gaze_vector_y':0.05141443, 'gaze_vector_z':0.9752582
'gaze_vector':5.431752, 'gaze_vector_x':0.2273367, 'gaze_vector_y':0.05053839, 'gaze_vector_z':0.972488
'gaze_vector':5.444023, 'gaze_vector_x':0.2390315, 'gaze_vector_y':0.05018924, 'gaze_vector_z':0.969712
'gaze_vector':5.455001, 'gaze_vector_x':0.2491694, 'gaze_vector_y':0.04849017, 'gaze_vector_z':0.9672331
'gaze_vector':5.465393, 'gaze_vector_x':0.2593166, 'gaze_vector_y':0.04701371, 'gaze_vector_z':0.9646317
'gaze_vector':5.478166, 'gaze_vector_x':0.269682, 'gaze_vector_y':0.04545033, 'gaze_vector_z':0.9618682
'gaze_vector':5.489048, 'gaze_vector_x':0.2959533, 'gaze_vector_y':0.04516428, 'gaze_vector_z':0.9541174
'gaze_vector':5.50124, 'gaze_vector_x':0.3072252, 'gaze_vector_y':0.04513587, 'gaze_vector_z':0.9505543
'gaze_vector':5.513577, 'gaze_vector_x':0.3193307, 'gaze_vector_y':0.0456594, 'gaze_vector_z':0.9465254
'gaze_vector':5.527219, 'gaze_vector_x':0.3315179, 'gaze_vector_y':0.04728214, 'gaze_vector_z':0.9422548
'gaze_vector':5.53907, 'gaze_vector_x':0.3433422, 'gaze_vector_y':0.04695569, 'gaze_vector_z':0.9380319
'gaze_vector':5.551176, 'gaze_vector_x':0.3544486, 'gaze_vector_y':0.04713085, 'gaze_vector_z':0.9338809
'gaze_vector':5.564203, 'gaze_vector_x':0.3652089, 'gaze_vector_y':0.04664558, 'gaze_vector_z':0.9297456
'gaze_vector':5.575654, 'gaze_vector_x':0.375676, 'gaze_vector_y':0.04593361, 'gaze_vector_z':0.9256034
'gaze_vector':5.586927, 'gaze_vector_x':0.38639, 'gaze_vector_y':0.0456783, 'gaze_vector_z':0.9211893
'gaze_vector':5.59743, 'gaze_vector_x':0.4012584, 'gaze_vector_y':0.0475933, 'gaze_vector_z':0.9147167
'gaze_vector':5.613969, 'gaze_vector_x':0.4237767, 'gaze_vector_y':0.05158227, 'gaze_vector_z':0.9042813
'gaze_vector':5.627114, 'gaze_vector_x':0.4333096, 'gaze_vector_y':0.05104521, 'gaze_vector_z':0.8997945
'gaze_vector':5.639165, 'gaze_vector_x':0.4432552, 'gaze_vector_y':0.04991388, 'gaze_vector_z':0.8949961
'gaze_vector':5.651076, 'gaze_vector_x':0.4481012, 'gaze_vector_y':0.04540625, 'gaze_vector_z':0.8928217
'gaze_vector':5.66474, 'gaze_vector_x':0.4537752, 'gaze_vector_y':0.04024308, 'gaze_vector_z':0.8901976
'gaze_vector':5.6782, 'gaze_vector_x':0.4716056, 'gaze_vector_y':0.04043716, 'gaze_vector_z':0.8808805
'gaze_vector':5.688828, 'gaze_vector_x':0.4785576, 'gaze_vector_y':0.04177846, 'gaze_vector_z':0.8770593
'gaze_vector':5.703877, 'gaze_vector_x':0.4854349, 'gaze_vector_y':0.04118231, 'gaze_vector_z':0.8732924
'gaze_vector':5.7155, 'gaze_vector_x':0.4950863, 'gaze_vector_y':0.04004698, 'gaze_vector_z':0.8679035
'gaze_vector':5.727243, 'gaze_vector_x':0.5050979, 'gaze_vector_y':0.04088947, 'gaze_vector_z':0.8620838
'gaze_vector':5.739666, 'gaze_vector_x':0.5106274, 'gaze_vector_y':0.03847671, 'gaze_vector_z':0.8589335
'gaze_vector':5.752879, 'gaze_vector_x':0.5156291, 'gaze_vector_y':0.03865957, 'gaze_vector_z':0.855922
'gaze_vector':5.76525, 'gaze_vector_x':0.5188407, 'gaze_vector_y':0.03425633, 'gaze_vector_z':0.8541713
'gaze_vector':5.776315, 'gaze_vector_x':0.5038774, 'gaze_vector_y':0.02899647, 'gaze_vector_z':0.8632752
'gaze_vector':5.789083, 'gaze_vector_x':0.5036845, 'gaze_vector_y':0.0296298, 'gaze_vector_z':0.8633633
'gaze_vector':5.802208, 'gaze_vector_x':0.4967639, 'gaze_vector_y':0.02811603, 'gaze_vector_z':0.8674283
'gaze_vector':5.813922, 'gaze_vector_x':0.4993468, 'gaze_vector_y':0.02816609, 'gaze_vector_z':0.8659268
'gaze_vector':5.825457, 'gaze_vector_x':0.4963497, 'gaze_vector_y':0.03019016, 'gaze_vector_z':0.8675876
'gaze_vector':5.837655, 'gaze_vector_x':0.4922287, 'gaze_vector_y':0.02953047, 'gaze_vector_z':0.8699566
'gaze_vector':5.851616, 'gaze_vector_x':0.4889722, 'gaze_vector_y':0.02940916, 'gaze_vector_z':0.8717878
'gaze_vector':5.863578, 'gaze_vector_x':0.4854137, 'gaze_vector_y':0.02924956, 'gaze_vector_z':0.8737774
'gaze_vector':5.876443, 'gaze_vector_x':0.4801877, 'gaze_vector_y':0.02817395, 'gaze_vector_z':0.8766947
'gaze_vector':5.889489, 'gaze_vector_x':0.4668003, 'gaze_vector_y':0.02710801, 'gaze_vector_z':0.8839306
'gaze_vector':5.903125, 'gaze_vector_x':0.4567516, 'gaze_vector_y':0.02696738, 'gaze_vector_z':0.889177
'gaze_vector':5.914707, 'gaze_vector_x':0.4448393, 'gaze_vector_y':0.02614449, 'gaze_vector_z':0.8952183
'gaze_vector':5.927223, 'gaze_vector_x':0.4356697, 'gaze_vector_y':0.02551328, 'gaze_vector_z':0.8997321
'gaze_vector':5.941283, 'gaze_vector_x':0.4257211, 'gaze_vector_y':0.02692705, 'gaze_vector_z':0.9044459
'gaze_vector':5.954016, 'gaze_vector_x':0.415024, 'gaze_vector_y':0.02582638, 'gaze_vector_z':0.9094408
'gaze_vector':5.965102, 'gaze_vector_x':0.4037378, 'gaze_vector_y':0.02988759, 'gaze_vector_z':0.9143766
'gaze_vector':5.976282, 'gaze_vector_x':0.3670222, 'gaze_vector_y':0.02940316, 'gaze_vector_z':0.9297332
'gaze_vector':5.989577, 'gaze_vector_x':0.2829135, 'gaze_vector_y':0.030915, 'gaze_vector_z':0.9586467
'gaze_vector':6.001169, 'gaze_vector_x':0.2407939, 'gaze_vector_y':0.04148471, 'gaze_vector_z':0.9696864
'gaze_vector':6.014085, 'gaze_vector_x':0.2246956, 'gaze_vector_y':0.03273984, 'gaze_vector_z':0.9738782
'gaze_vector':6.027514, 'gaze_vector_x':0.208699, 'gaze_vector_y':0.03974179, 'gaze_vector_z':0.9771567
'gaze_vector':6.039979, 'gaze_vector_x':0.1987798, 'gaze_vector_y':0.03839193, 'gaze_vector_z':0.979291
'gaze_vector':6.052694, 'gaze_vector_x':0.1841264, 'gaze_vector_y':0.04451026, 'gaze_vector_z':0.9818857
'gaze_vector':6.063605, 'gaze_vector_x':0.1709767, 'gaze_vector_y':0.05127317, 'gaze_vector_z':0.9839386
'gaze_vector':6.073703, 'gaze_vector_x':0.1706056, 'gaze_vector_y':0.05460196, 'gaze_vector_z':0.9838182
'gaze_vector':6.086639, 'gaze_vector_x':0.1553408, 'gaze_vector_y':0.05508137, 'gaze_vector_z':0.9863215
'gaze_vector':6.097601, 'gaze_vector_x':0.1391749, 'gaze_vector_y':0.05523098, 'gaze_vector_z':0.9887233
'gaze_vector':6.109895, 'gaze_vector_x':0.1264399, 'gaze_vector_y':0.05384985, 'gaze_vector_z':0.9905055
'gaze_vector':6.125084, 'gaze_vector_x':0.1042638, 'gaze_vector_y':0.05441773, 'gaze_vector_z':0.9930446
'gaze_vector':6.137951, 'gaze_vector_x':0.09343883, 'gaze_vector_y':0.05483336, 'gaze_vector_z':0.9941007
'gaze_vector':6.150396, 'gaze_vector_x':0.07988413, 'gaze_vector_y':0.05475371, 'gaze_vector_z':0.9952924
'gaze_vector':6.163088, 'gaze_vector_x':0.06672447, 'gaze_vector_y':0.05507395, 'gaze_vector_z':0.9962405
'gaze_vector':6.177206, 'gaze_vector_x':0.05269901, 'gaze_vector_y':0.05625778, 'gaze_vector_z':0.9970229
'gaze_vector':6.188601, 'gaze_vector_x':0.04033457, 'gaze_vector_y':0.05575135, 'gaze_vector_z':0.997622
'gaze_vector':6.200488, 'gaze_vector_x':0.01698288, 'gaze_vector_y':0.05780488, 'gaze_vector_z':0.9981728
'gaze_vector':6.212759, 'gaze_vector_x':0.00592651, 'gaze_vector_y':0.05791185, 'gaze_vector_z':0.9983001
'gaze_vector':6.225684, 'gaze_vector_x':-0.01515582, 'gaze_vector_y':0.06173939, 'gaze_vector_z':0.9979709
'gaze_vector':6.238424, 'gaze_vector_x':-0.03093351, 'gaze_vector_y':0.0608994, 'gaze_vector_z':0.9976525
'gaze_vector':6.248464, 'gaze_vector_x':-0.04711478, 'gaze_vector_y':0.06365653, 'gaze_vector_z':0.9968587
'gaze_vector':6.26025, 'gaze_vector_x':-0.06047839, 'gaze_vector_y':0.06361624, 'gaze_vector_z':0.9961353
'gaze_vector':6.273463, 'gaze_vector_x':-0.07336859, 'gaze_vector_y':0.06591225, 'gaze_vector_z':0.9951166
'gaze_vector':6.285419, 'gaze_vector_x':-0.08018082, 'gaze_vector_y':0.06620959, 'gaze_vector_z':0.9945735
'gaze_vector':6.29747, 'gaze_vector_x':-0.08124165, 'gaze_vector_y':0.06729075, 'gaze_vector_z':0.9944055
'gaze_vector':6.309259, 'gaze_vector_x':-0.09866075, 'gaze_vector_y':0.06377555, 'gaze_vector_z':0.9930664
'gaze_vector':6.322483, 'gaze_vector_x':-0.1158217, 'gaze_vector_y':0.06524707, 'gaze_vector_z':0.9911244
'gaze_vector':6.333352, 'gaze_vector_x':-0.1434883, 'gaze_vector_y':0.06389429, 'gaze_vector_z':0.9875729
'gaze_vector':6.346074, 'gaze_vector_x':-0.1539696, 'gaze_vector_y':0.06300813, 'gaze_vector_z':0.9860488
'gaze_vector':6.357589, 'gaze_vector_x':-0.1696763, 'gaze_vector_y':0.06366947, 'gaze_vector_z':0.9834262
