'global_time':4.509037, 'hit_distance':5.784232 
'global_time':9.294268, 'hit_distance':5.560147 
'global_time':9.305411, 'hit_distance':6.136826 
'global_time':9.305411, 'hit_distance':5.602624 
'global_time':9.352571, 'hit_distance':5.869351 
'global_time':9.363164, 'hit_distance':5.557688 
'global_time':9.385341, 'hit_distance':5.476957 
'global_time':9.395409, 'hit_distance':6.10567 
'global_time':9.406971, 'hit_distance':5.833678 
'global_time':9.420226, 'hit_distance':5.505937 
'global_time':9.420226, 'hit_distance':5.656994 
'global_time':9.431473, 'hit_distance':5.42763 
'global_time':9.431473, 'hit_distance':5.51969 
'global_time':9.443068, 'hit_distance':5.429873 
'global_time':9.443068, 'hit_distance':5.417115 
'global_time':9.454304, 'hit_distance':5.422369 
'global_time':9.454304, 'hit_distance':5.464711 
'global_time':9.510992, 'hit_distance':4.785763 
'global_time':9.522479, 'hit_distance':4.590638 
'global_time':9.537862, 'hit_distance':4.526725 
'global_time':9.54791, 'hit_distance':4.599701 
'global_time':9.54791, 'hit_distance':4.933373 
'global_time':9.558835, 'hit_distance':4.614724 
'global_time':9.558835, 'hit_distance':4.850204 
'global_time':9.569234, 'hit_distance':4.574294 
'global_time':9.569234, 'hit_distance':4.772715 
'global_time':9.581768, 'hit_distance':4.554868 
'global_time':9.581768, 'hit_distance':4.699825 
'global_time':9.593713, 'hit_distance':4.607009 
'global_time':9.593713, 'hit_distance':4.636054 
'global_time':9.606214, 'hit_distance':4.623417 
'global_time':9.606214, 'hit_distance':4.598744 
'global_time':9.617249, 'hit_distance':4.638479 
'global_time':9.617249, 'hit_distance':4.584912 
'global_time':9.627358, 'hit_distance':4.674588 
'global_time':9.627358, 'hit_distance':4.594342 
'global_time':9.637726, 'hit_distance':4.597919 
'global_time':9.637726, 'hit_distance':4.603083 
'global_time':9.650009, 'hit_distance':4.618465 
'global_time':9.650009, 'hit_distance':4.60491 
'global_time':9.660382, 'hit_distance':4.564952 
'global_time':9.660382, 'hit_distance':4.59931 
'global_time':9.671276, 'hit_distance':4.579988 
'global_time':9.682301, 'hit_distance':4.22339 
'global_time':9.682301, 'hit_distance':4.534239 
'global_time':9.694693, 'hit_distance':4.156137 
'global_time':9.694693, 'hit_distance':4.472929 
'global_time':9.706711, 'hit_distance':4.099121 
'global_time':9.717134, 'hit_distance':4.096369 
'global_time':9.726875, 'hit_distance':4.09353 
'global_time':9.737831, 'hit_distance':4.129652 
'global_time':9.737831, 'hit_distance':4.235116 
'global_time':9.751184, 'hit_distance':4.138555 
'global_time':9.751184, 'hit_distance':4.192113 
'global_time':9.761962, 'hit_distance':4.142801 
'global_time':9.761962, 'hit_distance':4.156302 
'global_time':9.773406, 'hit_distance':4.137481 
'global_time':9.773406, 'hit_distance':4.131039 
'global_time':9.784791, 'hit_distance':4.138609 
'global_time':9.784791, 'hit_distance':4.122515 
'global_time':9.796968, 'hit_distance':4.138876 
'global_time':9.796968, 'hit_distance':4.120776 
'global_time':9.808413, 'hit_distance':4.152216 
'global_time':9.808413, 'hit_distance':4.126996 
'global_time':9.818924, 'hit_distance':4.154766 
'global_time':9.818924, 'hit_distance':4.133842 
'global_time':9.830506, 'hit_distance':4.158866 
'global_time':9.830506, 'hit_distance':4.141472 
'global_time':9.843645, 'hit_distance':4.171106 
'global_time':9.843645, 'hit_distance':4.146112 
'global_time':9.856049, 'hit_distance':4.148878 
'global_time':9.856049, 'hit_distance':4.147463 
'global_time':9.867572, 'hit_distance':4.085316 
'global_time':9.867572, 'hit_distance':4.140543 
'global_time':9.967462, 'hit_distance':4.102355 
'global_time':9.982811, 'hit_distance':4.090026 
'global_time':9.99348, 'hit_distance':4.078909 
'global_time':10.00491, 'hit_distance':4.107558 
'global_time':10.01669, 'hit_distance':4.10599 
'global_time':10.02781, 'hit_distance':4.13834 
'global_time':10.16917, 'hit_distance':5.396323 
'global_time':10.18037, 'hit_distance':5.492579 
'global_time':10.19131, 'hit_distance':5.528264 
'global_time':10.20153, 'hit_distance':5.629079 
'global_time':10.21302, 'hit_distance':5.665942 
'global_time':10.22469, 'hit_distance':5.892152 
'global_time':10.22469, 'hit_distance':5.376858 
'global_time':10.23664, 'hit_distance':5.580683 
'global_time':10.24725, 'hit_distance':5.812924 
'global_time':10.25881, 'hit_distance':6.048502 
'global_time':10.26853, 'hit_distance':6.170404 
'global_time':10.27888, 'hit_distance':6.019457 
'global_time':10.30059, 'hit_distance':5.636604 
'global_time':10.31275, 'hit_distance':5.592864 
'global_time':10.31275, 'hit_distance':6.107123 
'global_time':10.32429, 'hit_distance':5.533547 
'global_time':10.32429, 'hit_distance':5.924434 
'global_time':10.3605, 'hit_distance':5.617493 
'global_time':10.37112, 'hit_distance':5.568371 
'global_time':10.38224, 'hit_distance':5.588104 
'global_time':10.38224, 'hit_distance':5.538141 
'global_time':10.39352, 'hit_distance':5.52285 
'global_time':10.40494, 'hit_distance':5.597967 
'global_time':10.40494, 'hit_distance':5.515989 
'global_time':10.41525, 'hit_distance':5.541712 
'global_time':10.41525, 'hit_distance':5.512018 
'global_time':10.42598, 'hit_distance':5.547064 
'global_time':10.42598, 'hit_distance':5.513375 
'global_time':10.43766, 'hit_distance':5.538283 
'global_time':10.43766, 'hit_distance':5.518556 
'global_time':10.45048, 'hit_distance':5.537374 
'global_time':10.45048, 'hit_distance':5.524063 
'global_time':10.46312, 'hit_distance':5.541654 
'global_time':10.46312, 'hit_distance':5.529465 
'global_time':10.47503, 'hit_distance':5.558179 
'global_time':10.47503, 'hit_distance':5.536595 
'global_time':10.48504, 'hit_distance':5.559659 
'global_time':10.48504, 'hit_distance':5.540756 
'global_time':10.49665, 'hit_distance':5.560188 
'global_time':10.49665, 'hit_distance':5.54475 
'global_time':10.50751, 'hit_distance':5.558733 
'global_time':10.50751, 'hit_distance':5.547032 
'global_time':10.51819, 'hit_distance':5.558307 
'global_time':10.51819, 'hit_distance':5.548966 
'global_time':10.52731, 'hit_distance':5.555405 
'global_time':10.52731, 'hit_distance':5.550045 
'global_time':10.53897, 'hit_distance':5.553953 
'global_time':10.53897, 'hit_distance':5.552041 
'global_time':10.55017, 'hit_distance':5.561242 
'global_time':10.55017, 'hit_distance':5.55493 
'global_time':10.56068, 'hit_distance':5.566345 
'global_time':10.56068, 'hit_distance':5.557876 
'global_time':10.57243, 'hit_distance':5.569123 
'global_time':10.57243, 'hit_distance':5.559134 
'global_time':10.58598, 'hit_distance':5.582001 
'global_time':10.58598, 'hit_distance':5.561677 
'global_time':10.59563, 'hit_distance':5.582906 
'global_time':10.59563, 'hit_distance':5.564293 
'global_time':10.60813, 'hit_distance':5.589002 
'global_time':10.60813, 'hit_distance':5.567662 
'global_time':10.61871, 'hit_distance':5.58532 
'global_time':10.61871, 'hit_distance':5.570634 
'global_time':10.63057, 'hit_distance':5.591971 
'global_time':10.63057, 'hit_distance':5.574817 
'global_time':10.64154, 'hit_distance':5.594718 
'global_time':10.64154, 'hit_distance':5.579473 
'global_time':10.65208, 'hit_distance':5.599111 
'global_time':10.65208, 'hit_distance':5.583888 
'global_time':10.66397, 'hit_distance':5.598333 
'global_time':10.66397, 'hit_distance':5.587675 
'global_time':10.67616, 'hit_distance':5.601139 
'global_time':10.67616, 'hit_distance':5.59146 
'global_time':10.69208, 'hit_distance':5.603667 
'global_time':10.69208, 'hit_distance':5.594028 
'global_time':10.70426, 'hit_distance':5.611588 
'global_time':10.70426, 'hit_distance':5.597374 
'global_time':10.71574, 'hit_distance':5.615935 
'global_time':10.71574, 'hit_distance':5.600428 
'global_time':10.72643, 'hit_distance':5.618837 
'global_time':10.72643, 'hit_distance':5.604242 
'global_time':10.74037, 'hit_distance':5.621867 
'global_time':10.74037, 'hit_distance':5.607541 
'global_time':10.75167, 'hit_distance':5.620836 
'global_time':10.75167, 'hit_distance':5.610512 
'global_time':10.76357, 'hit_distance':5.622264 
'global_time':10.76357, 'hit_distance':5.612989 
'global_time':10.77685, 'hit_distance':5.624001 
'global_time':10.77685, 'hit_distance':5.615918 
'global_time':10.78867, 'hit_distance':5.626818 
'global_time':10.78867, 'hit_distance':5.61877 
'global_time':10.80017, 'hit_distance':5.62236 
'global_time':10.81027, 'hit_distance':5.627264 
'global_time':10.821, 'hit_distance':5.636703 
'global_time':10.94013, 'hit_distance':5.796238 
'global_time':10.96191, 'hit_distance':5.783803 
'global_time':10.97436, 'hit_distance':5.790538 
'global_time':10.98543, 'hit_distance':5.880196 
'global_time':10.98543, 'hit_distance':5.78453 
'global_time':10.99648, 'hit_distance':6.053263 
'global_time':10.99648, 'hit_distance':5.809896 
'global_time':11.00934, 'hit_distance':5.86376 
'global_time':11.02089, 'hit_distance':5.94062 
'global_time':11.03286, 'hit_distance':5.841067 
'global_time':11.03286, 'hit_distance':6.059227 
'global_time':11.04376, 'hit_distance':5.687493 
'global_time':11.05423, 'hit_distance':5.687709 
'global_time':11.06462, 'hit_distance':5.833155 
'global_time':11.07537, 'hit_distance':5.85056 
'global_time':11.08519, 'hit_distance':5.860406 
'global_time':11.09535, 'hit_distance':5.845505 
'global_time':11.10786, 'hit_distance':5.929591 
'global_time':11.10786, 'hit_distance':5.886879 
'global_time':11.11935, 'hit_distance':5.933187 
'global_time':11.11935, 'hit_distance':5.820294 
'global_time':11.12917, 'hit_distance':5.874839 
'global_time':11.12917, 'hit_distance':5.824127 
'global_time':11.14104, 'hit_distance':5.858224 
'global_time':11.14104, 'hit_distance':5.843756 
'global_time':11.15327, 'hit_distance':5.871587 
'global_time':11.15327, 'hit_distance':5.865192 
'global_time':11.16485, 'hit_distance':5.867044 
'global_time':11.16485, 'hit_distance':5.868859 
'global_time':11.17935, 'hit_distance':5.906895 
'global_time':11.17935, 'hit_distance':5.875075 
'global_time':11.19114, 'hit_distance':5.792343 
'global_time':11.19114, 'hit_distance':5.865996 
'global_time':11.20302, 'hit_distance':5.781003 
'global_time':11.20302, 'hit_distance':5.858943 
'global_time':11.21467, 'hit_distance':5.756866 
'global_time':11.21467, 'hit_distance':5.839909 
'global_time':11.22523, 'hit_distance':5.475764 
'global_time':11.22523, 'hit_distance':5.786408 
'global_time':11.23615, 'hit_distance':5.159369 
'global_time':11.23615, 'hit_distance':5.696291 
'global_time':11.2488, 'hit_distance':4.77108 
'global_time':11.2488, 'hit_distance':5.548759 
'global_time':11.26065, 'hit_distance':4.594923 
'global_time':11.26065, 'hit_distance':5.378657 
'global_time':11.27117, 'hit_distance':4.478224 
'global_time':11.27117, 'hit_distance':5.201753 
'global_time':11.28248, 'hit_distance':4.511876 
'global_time':11.29486, 'hit_distance':4.523433 
'global_time':11.30548, 'hit_distance':4.502361 
'global_time':11.30548, 'hit_distance':4.788468 
'global_time':11.31618, 'hit_distance':4.509451 
'global_time':11.31618, 'hit_distance':4.679502 
'global_time':11.3278, 'hit_distance':4.475767 
'global_time':11.3278, 'hit_distance':4.591385 
'global_time':11.34185, 'hit_distance':4.524583 
'global_time':11.34185, 'hit_distance':4.534931 
'global_time':11.35719, 'hit_distance':4.492351 
'global_time':11.35719, 'hit_distance':4.506765 
'global_time':11.36902, 'hit_distance':4.482539 
'global_time':11.36902, 'hit_distance':4.493893 
'global_time':11.38099, 'hit_distance':4.503278 
'global_time':11.38099, 'hit_distance':4.496949 
'global_time':11.3941, 'hit_distance':4.490477 
'global_time':11.3941, 'hit_distance':4.494913 
'global_time':11.40609, 'hit_distance':4.455823 
'global_time':11.40609, 'hit_distance':4.4876 
'global_time':11.41698, 'hit_distance':4.276765 
'global_time':11.41698, 'hit_distance':4.460227 
'global_time':11.42741, 'hit_distance':4.413597 
'global_time':11.43828, 'hit_distance':4.071002 
'global_time':11.43828, 'hit_distance':4.357261 
'global_time':11.44917, 'hit_distance':4.295443 
'global_time':11.46044, 'hit_distance':4.249005 
'global_time':11.64616, 'hit_distance':4.124366 
'global_time':11.65759, 'hit_distance':4.116508 
'global_time':11.66903, 'hit_distance':4.131833 
'global_time':11.67907, 'hit_distance':4.116211 
'global_time':11.68989, 'hit_distance':4.133402 
'global_time':11.68989, 'hit_distance':4.151429 
'global_time':11.70188, 'hit_distance':4.113827 
'global_time':11.70188, 'hit_distance':4.141465 
'global_time':11.71414, 'hit_distance':4.115649 
'global_time':11.71414, 'hit_distance':4.133227 
'global_time':11.72505, 'hit_distance':4.096072 
'global_time':11.72505, 'hit_distance':4.123263 
'global_time':11.73607, 'hit_distance':4.1039 
'global_time':11.73607, 'hit_distance':4.115338 
'global_time':11.74699, 'hit_distance':4.111376 
'global_time':11.74699, 'hit_distance':4.114583 
'global_time':11.76136, 'hit_distance':4.10827 
'global_time':11.76136, 'hit_distance':4.113841 
'global_time':11.77435, 'hit_distance':4.105937 
'global_time':11.77435, 'hit_distance':4.111337 
'global_time':11.78608, 'hit_distance':4.094408 
'global_time':11.78608, 'hit_distance':4.10909 
'global_time':11.79609, 'hit_distance':4.105904 
'global_time':11.79609, 'hit_distance':4.106127 
'global_time':11.8091, 'hit_distance':4.10445 
'global_time':11.8091, 'hit_distance':4.105228 
'global_time':11.82032, 'hit_distance':4.106908 
'global_time':11.82032, 'hit_distance':4.104311 
'global_time':11.83408, 'hit_distance':4.108576 
'global_time':11.83408, 'hit_distance':4.105796 
'global_time':11.84402, 'hit_distance':4.110905 
'global_time':11.84402, 'hit_distance':4.106722 
'global_time':11.85711, 'hit_distance':4.104704 
'global_time':11.85711, 'hit_distance':4.105995 
'global_time':11.8683, 'hit_distance':4.1182 
'global_time':11.8683, 'hit_distance':4.107108 
'global_time':11.88007, 'hit_distance':4.111845 
'global_time':11.88007, 'hit_distance':4.107788 
'global_time':11.89226, 'hit_distance':4.123378 
'global_time':11.89226, 'hit_distance':4.111068 
'global_time':11.90433, 'hit_distance':4.126023 
'global_time':11.90433, 'hit_distance':4.113343 
'global_time':11.91663, 'hit_distance':4.128054 
'global_time':11.91663, 'hit_distance':4.116019 
'global_time':11.92924, 'hit_distance':4.133871 
'global_time':11.92924, 'hit_distance':4.119017 
'global_time':11.94205, 'hit_distance':4.175097 
'global_time':11.94205, 'hit_distance':4.125993 
'global_time':11.95388, 'hit_distance':4.141348 
'global_time':11.96418, 'hit_distance':4.177357 
'global_time':11.97393, 'hit_distance':4.819973 
'global_time':11.99608, 'hit_distance':4.460019 
'global_time':12.00782, 'hit_distance':4.533741 
'global_time':12.01807, 'hit_distance':5.669359 
'global_time':12.01807, 'hit_distance':4.688501 
'global_time':12.02917, 'hit_distance':5.585817 
'global_time':12.02917, 'hit_distance':4.858148 
'global_time':12.06227, 'hit_distance':5.355508 
'global_time':12.07339, 'hit_distance':5.445519 
'global_time':12.07339, 'hit_distance':5.393805 
'global_time':12.08553, 'hit_distance':5.456115 
'global_time':12.08553, 'hit_distance':5.544013 
'global_time':12.09638, 'hit_distance':5.408542 
'global_time':12.09638, 'hit_distance':5.57922 
'global_time':12.10726, 'hit_distance':5.451696 
'global_time':12.10726, 'hit_distance':5.501587 
'global_time':12.119, 'hit_distance':5.413556 
'global_time':12.119, 'hit_distance':5.469624 
'global_time':12.13078, 'hit_distance':5.518404 
'global_time':12.13078, 'hit_distance':5.418772 
'global_time':12.14355, 'hit_distance':5.526029 
'global_time':12.14355, 'hit_distance':5.429919 
'global_time':12.15328, 'hit_distance':5.440474 
'global_time':12.16484, 'hit_distance':5.558318 
'global_time':12.16484, 'hit_distance':5.44896 
'global_time':12.17666, 'hit_distance':5.460175 
'global_time':12.19022, 'hit_distance':5.469246 
'global_time':12.20159, 'hit_distance':5.483427 
'global_time':12.21331, 'hit_distance':5.55129 
'global_time':12.22616, 'hit_distance':5.493608 
'global_time':12.22616, 'hit_distance':5.558968 
'global_time':12.23722, 'hit_distance':5.517732 
'global_time':12.23722, 'hit_distance':5.596625 
'global_time':12.24891, 'hit_distance':5.488932 
'global_time':12.24891, 'hit_distance':5.638224 
'global_time':12.26044, 'hit_distance':5.526761 
'global_time':12.26044, 'hit_distance':5.623687 
'global_time':12.27004, 'hit_distance':5.498744 
'global_time':12.27004, 'hit_distance':5.617204 
'global_time':12.28503, 'hit_distance':5.515198 
'global_time':12.28503, 'hit_distance':5.579117 
'global_time':12.29675, 'hit_distance':5.862332 
'global_time':12.29675, 'hit_distance':5.597903 
'global_time':12.30836, 'hit_distance':5.624063 
'global_time':12.32002, 'hit_distance':5.702393 
'global_time':12.33121, 'hit_distance':5.791169 
'global_time':12.34278, 'hit_distance':5.879666 
'global_time':12.35337, 'hit_distance':5.983094 
'global_time':12.66711, 'hit_distance':6.052709 
'global_time':12.67805, 'hit_distance':6.062685 
'global_time':12.68897, 'hit_distance':6.012925 
'global_time':12.70049, 'hit_distance':6.060737 
'global_time':12.71071, 'hit_distance':5.999753 
'global_time':12.72202, 'hit_distance':5.932624 
'global_time':12.73288, 'hit_distance':5.958457 
'global_time':12.74425, 'hit_distance':6.002789 
'global_time':12.74425, 'hit_distance':6.05196 
'global_time':12.75786, 'hit_distance':5.795975 
'global_time':12.75786, 'hit_distance':5.98554 
'global_time':12.76826, 'hit_distance':5.739513 
'global_time':12.76826, 'hit_distance':5.948511 
'global_time':12.78109, 'hit_distance':5.727398 
'global_time':12.78109, 'hit_distance':5.909733 
'global_time':12.79334, 'hit_distance':5.760615 
'global_time':12.79334, 'hit_distance':5.880778 
'global_time':12.8059, 'hit_distance':5.698358 
'global_time':12.8059, 'hit_distance':5.839967 
'global_time':12.81704, 'hit_distance':5.696336 
'global_time':12.81704, 'hit_distance':5.805604 
'global_time':12.82775, 'hit_distance':5.69411 
'global_time':12.82775, 'hit_distance':5.778734 
'global_time':12.83994, 'hit_distance':5.703844 
'global_time':12.83994, 'hit_distance':5.750668 
'global_time':12.85152, 'hit_distance':5.685363 
'global_time':12.85152, 'hit_distance':5.716963 
'global_time':12.8612, 'hit_distance':5.589095 
'global_time':12.8612, 'hit_distance':5.693749 
'global_time':12.8728, 'hit_distance':5.6488 
'global_time':12.8728, 'hit_distance':5.683645 
'global_time':12.88616, 'hit_distance':5.592711 
'global_time':12.88616, 'hit_distance':5.668664 
'global_time':12.89722, 'hit_distance':5.630457 
'global_time':12.89722, 'hit_distance':5.65464 
'global_time':12.90888, 'hit_distance':5.606931 
'global_time':12.90888, 'hit_distance':5.644744 
'global_time':12.91938, 'hit_distance':5.520091 
'global_time':12.91938, 'hit_distance':5.624796 
'global_time':12.93222, 'hit_distance':5.490109 
'global_time':12.93222, 'hit_distance':5.602154 
'global_time':12.94328, 'hit_distance':5.468987 
'global_time':12.94328, 'hit_distance':5.576288 
'global_time':12.9539, 'hit_distance':5.446713 
'global_time':12.9539, 'hit_distance':5.550262 
'global_time':12.96631, 'hit_distance':5.462593 
'global_time':12.96631, 'hit_distance':5.536324 
'global_time':12.97855, 'hit_distance':5.583447 
'global_time':12.97855, 'hit_distance':5.529946 
'global_time':12.98988, 'hit_distance':5.629646 
'global_time':12.98988, 'hit_distance':5.534451 
'global_time':13.00123, 'hit_distance':5.850079 
'global_time':13.00123, 'hit_distance':5.556574 
'global_time':13.01089, 'hit_distance':5.627518 
'global_time':13.02277, 'hit_distance':5.808312 
'global_time':13.03602, 'hit_distance':6.051363 
'global_time':13.03602, 'hit_distance':6.055933 
'global_time':13.04689, 'hit_distance':5.806805 
'global_time':13.08919, 'hit_distance':5.543891 
'global_time':13.08919, 'hit_distance':5.943799 
'global_time':13.10075, 'hit_distance':5.521258 
'global_time':13.10075, 'hit_distance':5.79565 
'global_time':13.11134, 'hit_distance':5.511363 
'global_time':13.12394, 'hit_distance':5.52228 
'global_time':13.13448, 'hit_distance':5.505138 
'global_time':13.13448, 'hit_distance':5.581944 
'global_time':13.14744, 'hit_distance':5.49818 
'global_time':13.14744, 'hit_distance':5.554609 
'global_time':13.15833, 'hit_distance':5.499128 
'global_time':13.15833, 'hit_distance':5.534331 
'global_time':13.17125, 'hit_distance':5.494818 
'global_time':13.17125, 'hit_distance':5.519243 
'global_time':13.1839, 'hit_distance':5.513648 
'global_time':13.1839, 'hit_distance':5.50957 
'global_time':13.19426, 'hit_distance':5.500759 
'global_time':13.19426, 'hit_distance':5.505095 
'global_time':13.20538, 'hit_distance':5.519793 
'global_time':13.20538, 'hit_distance':5.505009 
'global_time':13.21811, 'hit_distance':5.522296 
'global_time':13.21811, 'hit_distance':5.50625 
'global_time':13.2293, 'hit_distance':5.520304 
'global_time':13.2293, 'hit_distance':5.50622 
'global_time':13.24757, 'hit_distance':5.54057 
'global_time':13.24757, 'hit_distance':5.510176 
'global_time':13.25893, 'hit_distance':5.519621 
'global_time':13.25893, 'hit_distance':5.512832 
'global_time':13.27082, 'hit_distance':5.523249 
'global_time':13.27082, 'hit_distance':5.515803 
'global_time':13.2821, 'hit_distance':5.535389 
'global_time':13.2821, 'hit_distance':5.520596 
'global_time':13.29414, 'hit_distance':5.545747 
'global_time':13.29414, 'hit_distance':5.524027 
'global_time':13.30653, 'hit_distance':5.559271 
'global_time':13.30653, 'hit_distance':5.530508 
'global_time':13.32013, 'hit_distance':5.573727 
'global_time':13.32013, 'hit_distance':5.536089 
'global_time':13.33154, 'hit_distance':5.583751 
'global_time':13.33154, 'hit_distance':5.542569 
'global_time':13.34236, 'hit_distance':5.584469 
'global_time':13.34236, 'hit_distance':5.549559 
'global_time':13.3534, 'hit_distance':5.582663 
'global_time':13.3534, 'hit_distance':5.554132 
'global_time':13.36562, 'hit_distance':5.574683 
'global_time':13.36562, 'hit_distance':5.560627 
'global_time':13.37713, 'hit_distance':5.572394 
'global_time':13.37713, 'hit_distance':5.56665 
'global_time':13.38898, 'hit_distance':5.57746 
'global_time':13.38898, 'hit_distance':5.571662 
'global_time':13.39937, 'hit_distance':5.573517 
'global_time':13.39937, 'hit_distance':5.575 
'global_time':13.41165, 'hit_distance':5.568002 
'global_time':13.41165, 'hit_distance':5.576095 
'global_time':13.42324, 'hit_distance':5.572999 
'global_time':13.42324, 'hit_distance':5.575432 
'global_time':13.43462, 'hit_distance':5.573392 
'global_time':13.44504, 'hit_distance':5.638102 
'global_time':13.44504, 'hit_distance':5.574296 
'global_time':13.45731, 'hit_distance':5.638704 
'global_time':13.45731, 'hit_distance':5.57711 
'global_time':13.46902, 'hit_distance':5.6286 
'global_time':13.46902, 'hit_distance':5.580849 
'global_time':13.4805, 'hit_distance':5.62808 
'global_time':13.49139, 'hit_distance':5.635422 
'global_time':13.50375, 'hit_distance':5.631431 
'global_time':13.51295, 'hit_distance':5.603921 
'global_time':13.52356, 'hit_distance':5.604282 
'global_time':13.52356, 'hit_distance':5.6206 
'global_time':13.53513, 'hit_distance':5.605514 
'global_time':13.53513, 'hit_distance':5.622204 
'global_time':13.54725, 'hit_distance':5.614012 
'global_time':13.54725, 'hit_distance':5.61949 
'global_time':13.56027, 'hit_distance':5.605593 
'global_time':13.56027, 'hit_distance':5.615736 
'global_time':13.56963, 'hit_distance':5.609755 
'global_time':13.56963, 'hit_distance':5.613616 
'global_time':13.58184, 'hit_distance':5.60824 
'global_time':13.58184, 'hit_distance':5.611403 
'global_time':13.59511, 'hit_distance':5.607037 
'global_time':13.59511, 'hit_distance':5.608245 
'global_time':13.60655, 'hit_distance':5.606476 
'global_time':13.60655, 'hit_distance':5.605525 
'global_time':13.61738, 'hit_distance':5.606571 
'global_time':13.61738, 'hit_distance':5.605765 
'global_time':13.62838, 'hit_distance':5.605234 
'global_time':13.62838, 'hit_distance':5.605904 
'global_time':13.64212, 'hit_distance':5.605539 
'global_time':13.64212, 'hit_distance':5.605962 
'global_time':13.65521, 'hit_distance':5.605204 
'global_time':13.65521, 'hit_distance':5.60518 
'global_time':13.66731, 'hit_distance':5.599126 
'global_time':13.66731, 'hit_distance':5.604386 
'global_time':13.68011, 'hit_distance':5.608582 
'global_time':13.68011, 'hit_distance':5.604437 
'global_time':13.69528, 'hit_distance':5.603166 
'global_time':13.69528, 'hit_distance':5.604005 
'global_time':13.70676, 'hit_distance':5.602305 
'global_time':13.70676, 'hit_distance':5.603589 
'global_time':13.71822, 'hit_distance':5.608292 
'global_time':13.71822, 'hit_distance':5.603899 
'global_time':13.73099, 'hit_distance':5.605685 
'global_time':13.73099, 'hit_distance':5.603966 
'global_time':13.74308, 'hit_distance':5.608213 
'global_time':13.74308, 'hit_distance':5.604348 
'global_time':13.75454, 'hit_distance':5.647168 
'global_time':13.75454, 'hit_distance':5.608564 
'global_time':13.76631, 'hit_distance':5.851388 
'global_time':13.76631, 'hit_distance':5.628944 
'global_time':13.7778, 'hit_distance':6.000598 
'global_time':13.7778, 'hit_distance':5.662659 
'global_time':13.7916, 'hit_distance':6.096717 
'global_time':13.7916, 'hit_distance':5.705236 
'global_time':13.80295, 'hit_distance':6.06495 
'global_time':13.8141, 'hit_distance':6.06241 
'global_time':13.82592, 'hit_distance':6.087096 
'global_time':13.82592, 'hit_distance':5.962277 
'global_time':13.83699, 'hit_distance':6.079496 
'global_time':13.83699, 'hit_distance':5.917326 
'global_time':13.84856, 'hit_distance':6.065958 
'global_time':13.84856, 'hit_distance':5.980436 
'global_time':13.85942, 'hit_distance':6.077705 
'global_time':13.85942, 'hit_distance':6.040266 
'global_time':13.87349, 'hit_distance':6.102271 
'global_time':13.87349, 'hit_distance':6.070756 
'global_time':13.88511, 'hit_distance':6.096201 
'global_time':13.88511, 'hit_distance':6.081865 
'global_time':13.89773, 'hit_distance':6.119107 
'global_time':13.89773, 'hit_distance':6.084399 
'global_time':13.90954, 'hit_distance':6.124647 
'global_time':13.90954, 'hit_distance':6.091101 
'global_time':13.92105, 'hit_distance':6.140162 
'global_time':13.92105, 'hit_distance':6.099726 
'global_time':13.93317, 'hit_distance':6.121597 
'global_time':13.93317, 'hit_distance':6.103611 
'global_time':13.9435, 'hit_distance':6.170784 
'global_time':13.9435, 'hit_distance':6.113935 
'global_time':13.9552, 'hit_distance':6.181272 
'global_time':13.9552, 'hit_distance':6.126778 
'global_time':13.96875, 'hit_distance':6.204457 
'global_time':13.96875, 'hit_distance':6.140786 
'global_time':13.97912, 'hit_distance':6.181452 
'global_time':13.97912, 'hit_distance':6.149679 
'global_time':13.99014, 'hit_distance':6.171227 
'global_time':13.99014, 'hit_distance':6.158206 
'global_time':14.00152, 'hit_distance':6.191907 
'global_time':14.00152, 'hit_distance':6.166344 
'global_time':14.01548, 'hit_distance':6.194311 
'global_time':14.01548, 'hit_distance':6.174183 
'global_time':14.02655, 'hit_distance':6.194452 
'global_time':14.02655, 'hit_distance':6.180268 
'global_time':14.03926, 'hit_distance':6.204392 
'global_time':14.03926, 'hit_distance':6.189631 
'global_time':14.0508, 'hit_distance':6.191544 
'global_time':14.0508, 'hit_distance':6.19205 
'global_time':14.06213, 'hit_distance':6.251387 
'global_time':14.06213, 'hit_distance':6.199644 
'global_time':14.0736, 'hit_distance':6.246064 
'global_time':14.08498, 'hit_distance':6.315248 
'global_time':14.09708, 'hit_distance':5.835704 
'global_time':14.11104, 'hit_distance':5.503197 
'global_time':14.12186, 'hit_distance':5.607225 
'global_time':14.13565, 'hit_distance':5.516384 
'global_time':14.14806, 'hit_distance':5.481338 
'global_time':14.16094, 'hit_distance':5.479653 
'global_time':14.16094, 'hit_distance':5.904682 
'global_time':14.17332, 'hit_distance':5.551745 
'global_time':14.17332, 'hit_distance':5.709082 
'global_time':14.18371, 'hit_distance':5.485032 
'global_time':14.18371, 'hit_distance':5.607588 
'global_time':14.19438, 'hit_distance':5.578024 
'global_time':14.19438, 'hit_distance':5.551463 
'global_time':14.20799, 'hit_distance':5.593961 
'global_time':14.20799, 'hit_distance':5.528166 
'global_time':14.21931, 'hit_distance':5.595203 
'global_time':14.21931, 'hit_distance':5.538456 
'global_time':14.23029, 'hit_distance':5.637595 
'global_time':14.23029, 'hit_distance':5.541843 
'global_time':14.24272, 'hit_distance':5.592019 
'global_time':14.24272, 'hit_distance':5.550333 
