'global_time':0.8551801, 'hit_distance':5.652603 
'global_time':11.23277, 'hit_distance':4.486838 
'global_time':11.24589, 'hit_distance':4.483704 
'global_time':11.25705, 'hit_distance':4.488716 
'global_time':11.26848, 'hit_distance':4.497146 
'global_time':11.28117, 'hit_distance':4.473287 
'global_time':11.29327, 'hit_distance':4.587699 
'global_time':11.30451, 'hit_distance':4.569409 
'global_time':11.31592, 'hit_distance':4.592817 
'global_time':11.32628, 'hit_distance':4.578469 
'global_time':11.33865, 'hit_distance':4.56546 
'global_time':11.37443, 'hit_distance':4.014346 
'global_time':11.38627, 'hit_distance':4.013129 
'global_time':11.39814, 'hit_distance':4.042427 
'global_time':11.39814, 'hit_distance':4.768603 
'global_time':11.41064, 'hit_distance':4.044654 
'global_time':11.41064, 'hit_distance':4.709707 
'global_time':11.42302, 'hit_distance':4.045063 
'global_time':11.42302, 'hit_distance':4.654575 
'global_time':11.43653, 'hit_distance':4.057249 
'global_time':11.43653, 'hit_distance':4.60414 
'global_time':11.44939, 'hit_distance':4.048072 
'global_time':11.44939, 'hit_distance':4.556267 
'global_time':11.46059, 'hit_distance':4.060637 
'global_time':11.46059, 'hit_distance':4.51122 
'global_time':11.47333, 'hit_distance':4.061226 
'global_time':11.47333, 'hit_distance':4.467577 
'global_time':11.48644, 'hit_distance':4.074419 
'global_time':11.48644, 'hit_distance':4.427202 
'global_time':11.49814, 'hit_distance':4.075441 
'global_time':11.49814, 'hit_distance':4.388538 
'global_time':11.51023, 'hit_distance':4.06687 
'global_time':11.51023, 'hit_distance':4.350714 
'global_time':11.52032, 'hit_distance':4.066111 
'global_time':11.54387, 'hit_distance':4.055084 
'global_time':11.55445, 'hit_distance':4.071779 
'global_time':11.56619, 'hit_distance':4.075903 
'global_time':11.57843, 'hit_distance':4.072703 
'global_time':11.74384, 'hit_distance':4.08281 
'global_time':11.75618, 'hit_distance':4.079755 
'global_time':11.76899, 'hit_distance':4.079658 
'global_time':11.88097, 'hit_distance':4.058564 
'global_time':11.8916, 'hit_distance':4.001561 
'global_time':11.90189, 'hit_distance':3.972239 
'global_time':11.91394, 'hit_distance':3.910978 
'global_time':11.92587, 'hit_distance':3.927013 
'global_time':11.93738, 'hit_distance':3.932787 
'global_time':11.94902, 'hit_distance':3.93263 
'global_time':11.94902, 'hit_distance':4.078329 
'global_time':11.96148, 'hit_distance':3.931597 
'global_time':11.96148, 'hit_distance':4.073386 
'global_time':11.97342, 'hit_distance':3.94979 
'global_time':11.97342, 'hit_distance':4.069243 
'global_time':11.98523, 'hit_distance':3.934479 
'global_time':11.98523, 'hit_distance':4.06385 
'global_time':11.99717, 'hit_distance':3.94081 
'global_time':11.99717, 'hit_distance':4.058468 
'global_time':12.01049, 'hit_distance':3.943062 
'global_time':12.01049, 'hit_distance':4.05346 
'global_time':12.02138, 'hit_distance':3.936049 
'global_time':12.02138, 'hit_distance':4.048153 
'global_time':12.03331, 'hit_distance':3.945596 
'global_time':12.03331, 'hit_distance':4.042995 
'global_time':12.04457, 'hit_distance':3.94783 
'global_time':12.04457, 'hit_distance':4.038113 
'global_time':12.05643, 'hit_distance':3.949664 
'global_time':12.05643, 'hit_distance':4.033383 
'global_time':12.0681, 'hit_distance':3.949406 
'global_time':12.0681, 'hit_distance':4.028455 
'global_time':12.08107, 'hit_distance':3.95143 
'global_time':12.08107, 'hit_distance':4.023486 
'global_time':12.09448, 'hit_distance':3.952502 
'global_time':12.09448, 'hit_distance':4.018555 
'global_time':12.10647, 'hit_distance':3.954587 
'global_time':12.10647, 'hit_distance':4.013788 
'global_time':12.11816, 'hit_distance':3.955522 
'global_time':12.11816, 'hit_distance':4.009036 
'global_time':12.13008, 'hit_distance':3.954859 
'global_time':12.13008, 'hit_distance':4.004223 
'global_time':12.14239, 'hit_distance':3.95647 
'global_time':12.14239, 'hit_distance':3.999524 
'global_time':12.1555, 'hit_distance':3.956022 
'global_time':12.1555, 'hit_distance':3.994845 
'global_time':12.16988, 'hit_distance':3.96153 
'global_time':12.16988, 'hit_distance':3.990418 
'global_time':12.18151, 'hit_distance':3.95905 
'global_time':12.18151, 'hit_distance':3.985878 
'global_time':12.19341, 'hit_distance':3.962728 
'global_time':12.19341, 'hit_distance':3.981668 
'global_time':12.20628, 'hit_distance':3.946285 
'global_time':12.20628, 'hit_distance':3.976989 
'global_time':12.21763, 'hit_distance':3.945122 
'global_time':12.21763, 'hit_distance':3.972237 
'global_time':12.23109, 'hit_distance':3.945174 
'global_time':12.23109, 'hit_distance':3.967643 
'global_time':12.24344, 'hit_distance':3.945565 
'global_time':12.24344, 'hit_distance':3.963055 
'global_time':12.25488, 'hit_distance':3.945422 
'global_time':12.25488, 'hit_distance':3.958529 
'global_time':12.2656, 'hit_distance':3.945159 
'global_time':12.2656, 'hit_distance':3.95425 
'global_time':12.27708, 'hit_distance':3.945747 
'global_time':12.27708, 'hit_distance':3.950096 
'global_time':12.28862, 'hit_distance':3.946528 
'global_time':12.28862, 'hit_distance':3.947339 
'global_time':12.30114, 'hit_distance':3.948357 
'global_time':12.30114, 'hit_distance':3.946043 
'global_time':12.31271, 'hit_distance':3.951135 
'global_time':12.31271, 'hit_distance':3.945574 
'global_time':12.32338, 'hit_distance':3.950387 
'global_time':12.32338, 'hit_distance':3.946887 
'global_time':12.33654, 'hit_distance':3.952492 
'global_time':12.33654, 'hit_distance':3.947759 
'global_time':12.34796, 'hit_distance':3.960037 
'global_time':12.34796, 'hit_distance':3.948658 
'global_time':12.35921, 'hit_distance':4.006785 
'global_time':12.35921, 'hit_distance':3.950845 
'global_time':12.37087, 'hit_distance':4.117643 
'global_time':12.37087, 'hit_distance':3.955334 
'global_time':12.38355, 'hit_distance':3.963466 
'global_time':12.39536, 'hit_distance':3.973328 
'global_time':12.40626, 'hit_distance':3.983535 
'global_time':12.41808, 'hit_distance':3.9941 
'global_time':12.43089, 'hit_distance':4.541574 
'global_time':12.43089, 'hit_distance':4.005097 
'global_time':12.44318, 'hit_distance':4.553998 
'global_time':12.44318, 'hit_distance':4.01616 
'global_time':12.45294, 'hit_distance':4.495292 
'global_time':12.45294, 'hit_distance':4.027813 
'global_time':12.46485, 'hit_distance':4.038599 
'global_time':12.47766, 'hit_distance':4.505271 
'global_time':12.47766, 'hit_distance':4.051089 
'global_time':12.48923, 'hit_distance':4.545306 
'global_time':12.48923, 'hit_distance':4.063728 
'global_time':12.50122, 'hit_distance':4.494646 
'global_time':12.50122, 'hit_distance':4.076829 
'global_time':12.51213, 'hit_distance':4.491639 
'global_time':12.51213, 'hit_distance':4.090306 
'global_time':12.52411, 'hit_distance':4.51646 
'global_time':12.53552, 'hit_distance':4.561703 
'global_time':12.5451, 'hit_distance':4.517842 
'global_time':12.55727, 'hit_distance':4.529753 
'global_time':12.5685, 'hit_distance':4.5023 
'global_time':12.57741, 'hit_distance':4.50519 
'global_time':12.58917, 'hit_distance':4.523217 
'global_time':12.60289, 'hit_distance':4.522906 
'global_time':12.61501, 'hit_distance':4.509743 
'global_time':12.63008, 'hit_distance':4.516776 
'global_time':12.6418, 'hit_distance':4.558608 
'global_time':12.65221, 'hit_distance':4.573975 
'global_time':12.66568, 'hit_distance':4.516076 
'global_time':12.67748, 'hit_distance':4.617879 
'global_time':12.68863, 'hit_distance':4.886275 
'global_time':12.70019, 'hit_distance':4.907695 
'global_time':12.71213, 'hit_distance':4.967743 
'global_time':12.72452, 'hit_distance':4.95577 
'global_time':12.73526, 'hit_distance':4.943878 
'global_time':12.73526, 'hit_distance':4.607285 
'global_time':12.74795, 'hit_distance':4.944463 
'global_time':12.74795, 'hit_distance':4.54188 
'global_time':12.75902, 'hit_distance':4.921686 
'global_time':12.75902, 'hit_distance':4.575042 
'global_time':12.76966, 'hit_distance':4.909445 
'global_time':12.76966, 'hit_distance':4.601852 
'global_time':12.78212, 'hit_distance':4.857605 
'global_time':12.78212, 'hit_distance':4.615937 
'global_time':12.79263, 'hit_distance':4.850424 
'global_time':12.79263, 'hit_distance':4.626865 
'global_time':12.80713, 'hit_distance':4.845475 
'global_time':12.80713, 'hit_distance':4.636914 
'global_time':12.81831, 'hit_distance':4.864195 
'global_time':12.81831, 'hit_distance':4.647279 
'global_time':12.83128, 'hit_distance':4.933633 
'global_time':12.83128, 'hit_distance':4.659537 
'global_time':12.84353, 'hit_distance':4.940649 
'global_time':12.84353, 'hit_distance':4.673242 
'global_time':12.85583, 'hit_distance':4.902716 
'global_time':12.85583, 'hit_distance':4.685107 
'global_time':12.86847, 'hit_distance':4.919223 
'global_time':12.86847, 'hit_distance':4.699949 
'global_time':12.8794, 'hit_distance':4.920591 
'global_time':12.8794, 'hit_distance':4.712102 
'global_time':12.89355, 'hit_distance':4.93707 
'global_time':12.89355, 'hit_distance':4.725153 
'global_time':12.90537, 'hit_distance':4.92433 
'global_time':12.90537, 'hit_distance':4.738073 
'global_time':12.91668, 'hit_distance':4.882826 
'global_time':12.91668, 'hit_distance':4.750081 
'global_time':12.92859, 'hit_distance':4.874092 
'global_time':12.92859, 'hit_distance':4.760999 
'global_time':12.94138, 'hit_distance':4.85409 
'global_time':12.94138, 'hit_distance':4.771492 
'global_time':12.95597, 'hit_distance':4.858582 
'global_time':12.95597, 'hit_distance':4.782076 
'global_time':12.96637, 'hit_distance':4.971686 
'global_time':12.96637, 'hit_distance':4.79631 
'global_time':12.97955, 'hit_distance':4.980865 
'global_time':12.97955, 'hit_distance':4.810984 
'global_time':12.99235, 'hit_distance':4.986237 
'global_time':12.99235, 'hit_distance':4.825856 
'global_time':13.00547, 'hit_distance':4.977446 
'global_time':13.00547, 'hit_distance':4.839867 
'global_time':13.01717, 'hit_distance':4.859652 
'global_time':13.03033, 'hit_distance':5.478656 
'global_time':13.03033, 'hit_distance':4.886073 
'global_time':13.04235, 'hit_distance':6.004462 
'global_time':13.04235, 'hit_distance':4.921809 
'global_time':13.05318, 'hit_distance':4.962272 
'global_time':13.06445, 'hit_distance':5.004425 
'global_time':13.07624, 'hit_distance':5.051107 
'global_time':13.08752, 'hit_distance':5.095119 
'global_time':13.09934, 'hit_distance':5.129593 
'global_time':13.18447, 'hit_distance':5.495387 
'global_time':13.19536, 'hit_distance':5.443892 
'global_time':13.20633, 'hit_distance':5.479675 
'global_time':13.2191, 'hit_distance':5.544587 
'global_time':13.23159, 'hit_distance':6.215989 
'global_time':13.23159, 'hit_distance':5.618753 
'global_time':13.24341, 'hit_distance':6.177484 
'global_time':13.24341, 'hit_distance':5.696408 
'global_time':13.25695, 'hit_distance':6.179679 
'global_time':13.25695, 'hit_distance':5.776117 
'global_time':13.27027, 'hit_distance':6.203226 
'global_time':13.27027, 'hit_distance':5.859882 
'global_time':13.28362, 'hit_distance':6.233308 
'global_time':13.28362, 'hit_distance':5.944765 
'global_time':13.29481, 'hit_distance':6.209453 
'global_time':13.29481, 'hit_distance':6.035413 
'global_time':13.30685, 'hit_distance':6.224737 
'global_time':13.30685, 'hit_distance':6.127949 
'global_time':13.31927, 'hit_distance':6.217117 
'global_time':13.33052, 'hit_distance':6.234446 
'global_time':13.34236, 'hit_distance':6.182549 
'global_time':13.35344, 'hit_distance':6.154969 
'global_time':13.3655, 'hit_distance':6.157502 
'global_time':13.37631, 'hit_distance':6.148472 
'global_time':13.38605, 'hit_distance':6.108726 
'global_time':13.39781, 'hit_distance':6.145819 
'global_time':13.41071, 'hit_distance':6.159368 
'global_time':13.42339, 'hit_distance':6.15469 
'global_time':13.43502, 'hit_distance':6.132656 
'global_time':13.44739, 'hit_distance':6.121951 
'global_time':13.46008, 'hit_distance':6.138932 
'global_time':13.47201, 'hit_distance':6.17151 
'global_time':13.48399, 'hit_distance':6.086907 
'global_time':13.49514, 'hit_distance':6.01089 
'global_time':13.50836, 'hit_distance':5.916895 
'global_time':13.5202, 'hit_distance':5.904576 
'global_time':13.53168, 'hit_distance':5.91952 
'global_time':13.5428, 'hit_distance':5.924472 
'global_time':13.55438, 'hit_distance':5.916016 
'global_time':13.56546, 'hit_distance':5.933987 
'global_time':13.56546, 'hit_distance':6.174722 
'global_time':13.57726, 'hit_distance':5.9296 
'global_time':13.57726, 'hit_distance':6.148139 
'global_time':13.58909, 'hit_distance':5.951195 
'global_time':13.58909, 'hit_distance':6.123168 
'global_time':13.60258, 'hit_distance':5.959701 
'global_time':13.60258, 'hit_distance':6.099721 
'global_time':13.61525, 'hit_distance':5.962739 
'global_time':13.61525, 'hit_distance':6.08481 
'global_time':13.62972, 'hit_distance':5.963108 
'global_time':13.62972, 'hit_distance':6.073316 
'global_time':13.64347, 'hit_distance':5.964919 
'global_time':13.64347, 'hit_distance':6.066267 
'global_time':13.65642, 'hit_distance':5.970337 
'global_time':13.65642, 'hit_distance':6.060328 
'global_time':13.66799, 'hit_distance':5.961034 
'global_time':13.66799, 'hit_distance':6.054289 
'global_time':13.68107, 'hit_distance':5.968423 
'global_time':13.68107, 'hit_distance':6.047941 
'global_time':13.69464, 'hit_distance':5.970021 
'global_time':13.69464, 'hit_distance':6.041127 
'global_time':13.70724, 'hit_distance':5.982539 
'global_time':13.70724, 'hit_distance':6.035196 
'global_time':13.71828, 'hit_distance':5.978211 
'global_time':13.71828, 'hit_distance':6.02887 
'global_time':13.73055, 'hit_distance':5.974123 
'global_time':13.73055, 'hit_distance':6.022539 
'global_time':13.74259, 'hit_distance':5.966345 
'global_time':13.74259, 'hit_distance':6.015558 
'global_time':13.75524, 'hit_distance':5.964882 
'global_time':13.75524, 'hit_distance':6.009874 
'global_time':13.76705, 'hit_distance':5.967381 
'global_time':13.76705, 'hit_distance':6.004934 
'global_time':13.77817, 'hit_distance':5.965327 
'global_time':13.77817, 'hit_distance':6.000042 
'global_time':13.79113, 'hit_distance':5.962456 
'global_time':13.79113, 'hit_distance':5.995162 
'global_time':13.80234, 'hit_distance':5.963438 
'global_time':13.80234, 'hit_distance':5.991327 
'global_time':13.81379, 'hit_distance':5.972162 
'global_time':13.81379, 'hit_distance':5.986861 
'global_time':13.82611, 'hit_distance':5.974197 
'global_time':13.82611, 'hit_distance':5.982093 
'global_time':13.83951, 'hit_distance':5.972945 
'global_time':13.83951, 'hit_distance':5.977501 
'global_time':13.85031, 'hit_distance':5.975375 
'global_time':13.85031, 'hit_distance':5.973433 
'global_time':13.86101, 'hit_distance':5.973983 
'global_time':13.86101, 'hit_distance':5.969778 
'global_time':13.87276, 'hit_distance':5.978151 
'global_time':13.87276, 'hit_distance':5.96563 
'global_time':13.88411, 'hit_distance':5.980847 
'global_time':13.88411, 'hit_distance':5.960833 
'global_time':13.89536, 'hit_distance':5.977429 
'global_time':13.89536, 'hit_distance':5.957929 
'global_time':13.90774, 'hit_distance':5.863744 
'global_time':13.90774, 'hit_distance':5.95346 
'global_time':13.91972, 'hit_distance':5.948647 
'global_time':13.93017, 'hit_distance':5.721291 
'global_time':13.93017, 'hit_distance':5.939481 
'global_time':13.94314, 'hit_distance':5.706181 
'global_time':13.94314, 'hit_distance':5.929111 
'global_time':13.95502, 'hit_distance':5.703933 
'global_time':13.95502, 'hit_distance':5.918365 
'global_time':13.96781, 'hit_distance':5.709367 
'global_time':13.96781, 'hit_distance':5.90805 
'global_time':13.9781, 'hit_distance':5.725612 
'global_time':13.9781, 'hit_distance':5.898094 
'global_time':13.99007, 'hit_distance':5.714221 
'global_time':13.99007, 'hit_distance':5.887353 
'global_time':14.00105, 'hit_distance':5.702512 
'global_time':14.00105, 'hit_distance':5.875777 
'global_time':14.01272, 'hit_distance':5.715383 
'global_time':14.02546, 'hit_distance':5.703795 
'global_time':14.03502, 'hit_distance':5.691699 
'global_time':14.04688, 'hit_distance':5.709431 
'global_time':14.05953, 'hit_distance':5.704604 
'global_time':14.07146, 'hit_distance':5.709047 
'global_time':14.08387, 'hit_distance':5.686792 
'global_time':14.0981, 'hit_distance':5.706716 
'global_time':14.1109, 'hit_distance':5.674117 
'global_time':14.12342, 'hit_distance':5.678333 
'global_time':14.13533, 'hit_distance':5.66565 
'global_time':14.14722, 'hit_distance':5.679243 
'global_time':14.15904, 'hit_distance':5.670526 
'global_time':14.17017, 'hit_distance':5.669652 
'global_time':14.18229, 'hit_distance':5.673375 
'global_time':14.19391, 'hit_distance':5.674229 
'global_time':14.20599, 'hit_distance':5.669083 
'global_time':14.21841, 'hit_distance':5.644333 
'global_time':14.2299, 'hit_distance':5.63898 
'global_time':14.24336, 'hit_distance':5.638132 
'global_time':14.24336, 'hit_distance':5.706249 
'global_time':14.25534, 'hit_distance':5.643744 
'global_time':14.25534, 'hit_distance':5.696882 
'global_time':14.26701, 'hit_distance':5.642627 
'global_time':14.26701, 'hit_distance':5.690901 
'global_time':14.27779, 'hit_distance':5.641814 
'global_time':14.27779, 'hit_distance':5.68517 
'global_time':14.29136, 'hit_distance':5.64396 
'global_time':14.29136, 'hit_distance':5.680195 
'global_time':14.30355, 'hit_distance':5.643657 
'global_time':14.30355, 'hit_distance':5.675852 
'global_time':14.32039, 'hit_distance':5.646136 
'global_time':14.32039, 'hit_distance':5.672713 
'global_time':14.33215, 'hit_distance':5.64024 
'global_time':14.33215, 'hit_distance':5.669758 
'global_time':14.34487, 'hit_distance':5.64749 
'global_time':14.34487, 'hit_distance':5.667825 
'global_time':14.35728, 'hit_distance':5.650041 
'global_time':14.35728, 'hit_distance':5.666391 
'global_time':14.3691, 'hit_distance':5.653217 
'global_time':14.3691, 'hit_distance':5.665099 
'global_time':14.38288, 'hit_distance':5.654357 
'global_time':14.38288, 'hit_distance':5.663696 
'global_time':14.39359, 'hit_distance':5.650543 
'global_time':14.39359, 'hit_distance':5.661922 
'global_time':14.40586, 'hit_distance':5.653246 
'global_time':14.40586, 'hit_distance':5.660379 
'global_time':14.41784, 'hit_distance':5.64836 
'global_time':14.41784, 'hit_distance':5.659027 
'global_time':14.43161, 'hit_distance':5.644506 
'global_time':14.43161, 'hit_distance':5.657236 
'global_time':14.44305, 'hit_distance':5.646196 
'global_time':14.44305, 'hit_distance':5.65575 
'global_time':14.45514, 'hit_distance':5.640921 
'global_time':14.45514, 'hit_distance':5.654368 
'global_time':14.46682, 'hit_distance':5.639842 
'global_time':14.46682, 'hit_distance':5.652611 
'global_time':14.47854, 'hit_distance':5.638373 
'global_time':14.47854, 'hit_distance':5.650928 
'global_time':14.49076, 'hit_distance':5.638165 
'global_time':14.49076, 'hit_distance':5.649249 
'global_time':14.50186, 'hit_distance':5.636613 
'global_time':14.50186, 'hit_distance':5.648027 
'global_time':14.51411, 'hit_distance':5.63526 
'global_time':14.51411, 'hit_distance':5.646372 
'global_time':14.52695, 'hit_distance':5.634905 
'global_time':14.52695, 'hit_distance':5.645458 
'global_time':14.53764, 'hit_distance':5.637051 
'global_time':14.53764, 'hit_distance':5.644567 
'global_time':14.55, 'hit_distance':5.637103 
'global_time':14.55, 'hit_distance':5.644102 
'global_time':14.5633, 'hit_distance':5.636184 
'global_time':14.5633, 'hit_distance':5.643302 
'global_time':14.57968, 'hit_distance':5.634457 
'global_time':14.57968, 'hit_distance':5.642906 
'global_time':14.59112, 'hit_distance':5.631037 
'global_time':14.59112, 'hit_distance':5.642107 
'global_time':14.60386, 'hit_distance':5.635855 
'global_time':14.60386, 'hit_distance':5.641618 
'global_time':14.6174, 'hit_distance':5.676896 
'global_time':14.6174, 'hit_distance':5.641815 
'global_time':14.62777, 'hit_distance':5.745018 
'global_time':14.62777, 'hit_distance':5.64329 
'global_time':14.64042, 'hit_distance':6.035053 
'global_time':14.64042, 'hit_distance':5.648578 
'global_time':14.65327, 'hit_distance':6.133399 
'global_time':14.65327, 'hit_distance':5.655079 
'global_time':14.66656, 'hit_distance':6.193672 
'global_time':14.66656, 'hit_distance':5.663131 
'global_time':14.67721, 'hit_distance':6.279958 
'global_time':14.67721, 'hit_distance':5.671675 
'global_time':14.68912, 'hit_distance':6.24008 
'global_time':14.68912, 'hit_distance':5.680399 
'global_time':14.70108, 'hit_distance':6.214888 
'global_time':14.70108, 'hit_distance':5.689554 
'global_time':14.71454, 'hit_distance':6.308417 
'global_time':14.71454, 'hit_distance':5.700039 
'global_time':14.72641, 'hit_distance':6.282523 
'global_time':14.72641, 'hit_distance':5.711399 
'global_time':14.73909, 'hit_distance':6.268047 
'global_time':14.73909, 'hit_distance':5.723213 
'global_time':14.75124, 'hit_distance':6.251215 
'global_time':14.75124, 'hit_distance':5.735904 
'global_time':14.76582, 'hit_distance':6.215436 
'global_time':14.76582, 'hit_distance':5.748297 
'global_time':14.77746, 'hit_distance':6.278986 
'global_time':14.77746, 'hit_distance':5.762433 
'global_time':14.78931, 'hit_distance':6.217072 
'global_time':14.78931, 'hit_distance':5.7763 
'global_time':14.80245, 'hit_distance':6.167679 
'global_time':14.814, 'hit_distance':6.206229 
'global_time':14.82524, 'hit_distance':6.186956 
'global_time':14.83577, 'hit_distance':6.180507 
'global_time':14.84729, 'hit_distance':6.175697 
'global_time':14.86059, 'hit_distance':6.17797 
'global_time':14.8715, 'hit_distance':6.166646 
'global_time':14.8832, 'hit_distance':6.164611 
'global_time':14.89338, 'hit_distance':6.161638 
'global_time':14.90594, 'hit_distance':6.174936 
'global_time':14.90594, 'hit_distance':6.037247 
'global_time':14.91823, 'hit_distance':6.17064 
'global_time':14.91823, 'hit_distance':5.967169 
'global_time':14.93036, 'hit_distance':6.1533 
'global_time':14.93036, 'hit_distance':5.988358 
'global_time':14.9434, 'hit_distance':6.153058 
'global_time':14.9434, 'hit_distance':6.009915 
'global_time':14.95544, 'hit_distance':6.13641 
'global_time':14.95544, 'hit_distance':6.031485 
'global_time':14.96677, 'hit_distance':6.128022 
'global_time':14.96677, 'hit_distance':6.053313 
'global_time':14.97787, 'hit_distance':6.132362 
'global_time':14.97787, 'hit_distance':6.076038 
'global_time':14.99089, 'hit_distance':6.134709 
'global_time':14.99089, 'hit_distance':6.099189 
'global_time':15.00273, 'hit_distance':6.133111 
'global_time':15.00273, 'hit_distance':6.122877 
'global_time':15.01512, 'hit_distance':6.141546 
'global_time':15.01512, 'hit_distance':6.147053 
'global_time':15.0257, 'hit_distance':6.128931 
'global_time':15.0257, 'hit_distance':6.167209 
'global_time':15.03907, 'hit_distance':6.120265 
'global_time':15.03907, 'hit_distance':6.1828 
'global_time':15.05403, 'hit_distance':6.120803 
'global_time':15.05403, 'hit_distance':6.185692 
'global_time':15.06577, 'hit_distance':6.122218 
'global_time':15.06577, 'hit_distance':6.18561 
'global_time':15.0785, 'hit_distance':6.125628 
'global_time':15.0785, 'hit_distance':6.183786 
'global_time':15.09217, 'hit_distance':6.127141 
'global_time':15.09217, 'hit_distance':6.179516 
'global_time':15.10294, 'hit_distance':6.128734 
'global_time':15.10294, 'hit_distance':6.176308 
'global_time':15.11501, 'hit_distance':6.131134 
'global_time':15.11501, 'hit_distance':6.174071 
'global_time':15.12624, 'hit_distance':6.134812 
'global_time':15.12624, 'hit_distance':6.169315 
'global_time':15.13909, 'hit_distance':6.139459 
'global_time':15.13909, 'hit_distance':6.165502 
'global_time':15.15119, 'hit_distance':6.14828 
'global_time':15.15119, 'hit_distance':6.162207 
'global_time':15.16267, 'hit_distance':6.123792 
'global_time':15.16267, 'hit_distance':6.158735 
'global_time':15.17334, 'hit_distance':6.1402 
'global_time':15.17334, 'hit_distance':6.157045 
'global_time':15.18584, 'hit_distance':6.153064 
'global_time':15.18584, 'hit_distance':6.153855 
'global_time':15.19699, 'hit_distance':6.152625 
'global_time':15.2085, 'hit_distance':6.151948 
'global_time':15.22122, 'hit_distance':6.225776 
'global_time':15.22122, 'hit_distance':6.151146 
'global_time':15.23538, 'hit_distance':6.208328 
'global_time':15.23538, 'hit_distance':6.149845 
'global_time':15.24706, 'hit_distance':6.183218 
'global_time':15.24706, 'hit_distance':6.148377 
'global_time':15.25842, 'hit_distance':6.195254 
'global_time':15.25842, 'hit_distance':6.147328 
'global_time':15.27456, 'hit_distance':6.252141 
'global_time':15.27456, 'hit_distance':6.147877 
'global_time':15.28585, 'hit_distance':6.243873 
'global_time':15.28585, 'hit_distance':6.14937 
'global_time':15.29803, 'hit_distance':6.217967 
'global_time':15.30954, 'hit_distance':6.241672 
'global_time':15.32307, 'hit_distance':6.244176 
'global_time':15.33498, 'hit_distance':6.198518 
'global_time':15.34662, 'hit_distance':6.183662 
'global_time':15.35843, 'hit_distance':6.170644 
'global_time':15.37249, 'hit_distance':6.170765 
'global_time':15.38356, 'hit_distance':6.159187 
'global_time':15.39408, 'hit_distance':6.168519 
'global_time':15.40618, 'hit_distance':6.138316 
'global_time':15.41881, 'hit_distance':6.139906 
'global_time':15.42982, 'hit_distance':6.139583 
'global_time':15.44024, 'hit_distance':6.115135 
'global_time':15.45113, 'hit_distance':6.096251 
'global_time':15.46446, 'hit_distance':6.095129 
'global_time':15.47648, 'hit_distance':6.110473 
'global_time':15.47648, 'hit_distance':6.150131 
'global_time':15.48876, 'hit_distance':6.094627 
'global_time':15.48876, 'hit_distance':6.14985 
'global_time':15.50615, 'hit_distance':6.099582 
'global_time':15.50615, 'hit_distance':6.149836 
'global_time':15.51709, 'hit_distance':6.100111 
'global_time':15.51709, 'hit_distance':6.149912 
'global_time':15.52749, 'hit_distance':6.117064 
'global_time':15.52749, 'hit_distance':6.150527 
'global_time':15.53908, 'hit_distance':6.095594 
'global_time':15.53908, 'hit_distance':6.150506 
'global_time':15.55595, 'hit_distance':6.096004 
'global_time':15.55595, 'hit_distance':6.150636 
'global_time':15.56804, 'hit_distance':6.104478 
'global_time':15.56804, 'hit_distance':6.15085 
'global_time':15.58021, 'hit_distance':6.110232 
'global_time':15.58021, 'hit_distance':6.152328 
'global_time':15.59395, 'hit_distance':6.111944 
'global_time':15.59395, 'hit_distance':6.153485 
'global_time':15.60845, 'hit_distance':6.111253 
'global_time':15.60845, 'hit_distance':6.154107 
'global_time':15.62096, 'hit_distance':6.11119 
'global_time':15.62096, 'hit_distance':6.152683 
'global_time':15.63315, 'hit_distance':6.114439 
'global_time':15.63315, 'hit_distance':6.151243 
'global_time':15.64425, 'hit_distance':6.11286 
'global_time':15.64425, 'hit_distance':6.147879 
'global_time':15.65776, 'hit_distance':6.110709 
'global_time':15.65776, 'hit_distance':6.144939 
'global_time':15.67258, 'hit_distance':6.113987 
'global_time':15.67258, 'hit_distance':6.14283 
'global_time':15.68541, 'hit_distance':6.114551 
'global_time':15.68541, 'hit_distance':6.140343 
'global_time':15.69786, 'hit_distance':6.109612 
'global_time':15.69786, 'hit_distance':6.136227 
'global_time':15.70951, 'hit_distance':6.106594 
'global_time':15.70951, 'hit_distance':6.13223 
'global_time':15.72514, 'hit_distance':6.103651 
'global_time':15.72514, 'hit_distance':6.128877 
'global_time':15.73502, 'hit_distance':6.100638 
'global_time':15.73502, 'hit_distance':6.124972 
'global_time':15.74875, 'hit_distance':6.107841 
'global_time':15.74875, 'hit_distance':6.12117 
'global_time':15.75997, 'hit_distance':6.138688 
'global_time':15.75997, 'hit_distance':6.119503 
'global_time':15.77218, 'hit_distance':6.127333 
'global_time':15.7825, 'hit_distance':6.142206 
'global_time':15.79429, 'hit_distance':6.161818 
'global_time':15.80617, 'hit_distance':6.192216 
'global_time':15.8172, 'hit_distance':6.228746 
'global_time':15.82815, 'hit_distance':6.274147 
'global_time':15.84108, 'hit_distance':6.32243 
'global_time':15.85197, 'hit_distance':4.703092 
'global_time':15.864, 'hit_distance':4.682476 
'global_time':15.88952, 'hit_distance':4.698402 
'global_time':15.91314, 'hit_distance':4.718351 
'global_time':15.92476, 'hit_distance':4.737705 
'global_time':15.93743, 'hit_distance':4.725467 
'global_time':15.94893, 'hit_distance':4.741977 
'global_time':15.96024, 'hit_distance':4.748605 
'global_time':15.97091, 'hit_distance':4.760974 
'global_time':15.98279, 'hit_distance':4.766131 
'global_time':15.99364, 'hit_distance':4.779248 
